org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-19,COCOOTA OFFICIAL S.A.S.,NIT,901634661,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,,,MICRO,SANTANDER,BUCARAMANGA,Carrera 39 # 51 -  3,indira@babelstudies.com,CAMARGO GARCIA INDIRA ROCIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-25,LPA INVESTMENTS SAS,NIT,901598331,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Actividades de apoyo a la ganadería,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,MICRO,BOGOTA,BOGOTA D.C.,CR 16 A NO. 80 - 26,rboger@cimexsa.com,RICARDO BOGER GOMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-04,ELECTRO EDGAR SAS,NIT,901619827,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Terminación y acabado de edificios y obras de ingeniería civil,,,MICRO,BOGOTA,BOGOTA D.C.,CR 12 NO. 14 04,facturacion@electricosedgar.com,MERLLY JEANNETH SEDANO SAMACA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-26,BARTEL AGENCIA SAS,NIT,901666641,Publicidad,Actividades especializadas de diseño,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MICRO,BOGOTA,BOGOTA D.C.,CR 70 A NO. 79 08,info@bartelagencia.com,JOHN SEBASTIAN BASTIDAS GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-12,MILE HIGH HOSPITALITY S.A.S,NIT,901647482,Actividades de consultoría de gestión,,,,MICRO,BOGOTA,BOGOTA D.C.,CR 9 NO. 80 45 P 4,jfroldan@gelegal.co,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-06-09,MODULARI INGENIERÍA S.A.S,NIT,901603005,Terminación y acabado de edificios y obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de edificios residenciales,Construcción de edificios no residenciales,MICRO,ANTIOQUIA,MEDELLIN,CL 7 A  SUR 35 - 55,juan.alzate@modulari.com.co,JUAN JOSE  ALZATE  MEDINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-24,ALIANXA GROUP SAS,NIT,901597377,Comercio al por menor de otros artículos domésticos en establecimientos especializados,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Instalaciones eléctricas,Otras actividades profesionales científicas y técnicas n.c.p.,MICRO,NORTE DE SANTANDER,CUCUTA,CL 11 0 42 LC 1 BRR ,diego@salcedo.com.co,SALAMANCA JAIMES ELISABETH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-06,DINAMISMO INVERSIONES S.A.S.,NIT,901630401,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 72 B 45 F 68,fperez@generictransfer.com,FRANCISCO JOSE PEREZ SUMOZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-06-28,FISOLUT S.A.S,NIT,901608415,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,,,MICRO,BOGOTA,BOGOTA D.C.,CR 14 NO. 94 A 29 OF,juan@credyty.com,JUAN TOMAS LEAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-22,DVF SPORTS WEAR S.A.S.,NIT,901645994,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,,,MICRO,BOGOTA,BOGOTA D.C.,Carrera 77 G BIS 54 ,vanessa@dvfcompany.com,WENDY VANESSA DIAZ ROJAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-09,PATRIMONIO FORESTAL ECOLOGIC SAS ZOMAC,NIT,901654034,Silvicultura y otras actividades forestales,Actividades de consultoría de gestión,,,MICRO,META,PUERTO GAITAN (MANACACIAS),VRD STA HELENA FCA G,finanaciera@co2cero.co,RODRIGUEZ CASTRO EDGAR MAURICIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-02,PARDO & ASOCIADOS PARDO MATIZ RECLAMOS DE SEGUROS S.A.S.,NIT,901445787,Evaluación de riesgos y daños y otras actividades de servicios auxiliares,Actividades jurídicas,Actividades de las sociedades de intermediación cambiaria y de servicios financieros especiales,Elaboración de comidas y platos preparados,MICRO,CUNDINAMARCA,RICAURTE,CL 12 12 60 CONJ CAN,pardoasociados@pardoasociados.com,PARDO MATIS ALDRIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-18,7 ENTREGAS S.A.S.,NIT,901556083,Actividades de mensajería,,,,MICRO,SANTANDER,BUCARAMANGA,CR 33   108   20 BRR,diego.perez@sie7eentregas.com,SANTOS AMAYA LADY JUDITH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-11,GRUPO CASAJA S.A.S.,NIT,901653399,Actividades veterinarias,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 38 B 40 A 04,carolina.arcila@clinicaveterinariaexoticos.com,CAROLINA  ARCILA PARAMO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-08,WORLD TRADE HOUSE S.A.S.,NIT,901623028,Comercio al por mayor de otros productos n.c.p.,,,,MICRO,ANTIOQUIA,ENVIGADO,CL 49 SUR 45 A 300 O,gerencia@worldtradeh.com,MENA CASTILLO UBEIMAR JOAQUIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-22,BIPO SERVICE COLOMBIA SAS,NIT,901615559,Actividades de agencias de gestión y colocación de empleo,Otras actividades de provisión de talento humano,,,MICRO,BOGOTA,BOGOTA D.C.,AVENIDA CARRERA 19 #,bipo.latam@biposervice.com,SHUINAI CHEN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-28,TNT SOLUTIONS S.A.S.,NIT,901529649,Actividades de centros de llamadas (call center),,,,MICRO,BOGOTA,BOGOTA D.C.,CL 93 # 11-26 P 3,admin@tntsolutions.com.co,JORGE ALBERTO LEMUS BENITEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-05,ASESORES INMOBILIARIOS DEL VALLE S.A.S.,NIT,901592834,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,,MICRO,VALLE DEL CAUCA,CALI,CL 40 NORTE 3 N 63,contabilidad@taxisautoscali.com,DORA IVETH SARRIA SEMANATE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-25,ALIANZA EMPRESARIAL COLOMBIANA S.A.S,NIT,901588365,Transporte de pasajeros,Transporte de carga por carretera,,,MICRO,HUILA,NEIVA,CL 23 5 B  45,gerencia@alianzacolombiana.com,SANCHEZ ALVARADO JHON EMERSON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-23,7HOUSE COLOMBIA SAS,NIT,901568897,Comercio al por mayor de aparatos y equipo de uso doméstico,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Comercio al por mayor de otros productos n.c.p.,MICRO,SANTANDER,BUCARAMANGA,CARRERA 29 # 45 - 94,acontreras@hidalgosgroup.com,HIDALGO GONZÁLEZ JUAN JOSÉ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-12,LEMU S.A.S.,NIT,901584949,Cultivo de frutas tropicales y subtropicales,,,,MICRO,CALDAS,CHINCHINA,KM 2 VIA PALESTINA,lframirez@flp.co,GUTIERREZ JUAN SEBASTIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-18,CENTRAL GAMER SAS,NIT,901595464,Comercio al por menor realizado a través de internet,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),MICRO,ANTIOQUIA,MEDELLIN,CL 60 # 75 - 150 AP ,ventas@cgmedellin.com,DIEGO DE JESUS RAMIREZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-05,POWER LEAVES CORP. SAS,NIT,901553135,Comercio al por mayor de productos alimenticios,,,,MICRO,BOGOTA,BOGOTA D.C.,Carrera 5 70 A 74,ricardo.castellanos@powerleaves.com,RAMON RICARDO CASTELLANOS SAENZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-12,HEYES ENGLISH ACADEMY S.A.S.,NIT,901593483,Otros tipos de educación n.c.p.,Formación para el trabajo,,,MICRO,SANTANDER,BUCARAMANGA,CR 31   35   12 OF 3,direccion@heyesenglish.com,LARA JOYA YANETH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-27,SOFTUX S.A.S.,NIT,901616874,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de consultoría de gestión,Publicidad,MICRO,ANTIOQUIA,MEDELLIN,CALLE 31 D # 89 D - ,notificaciones@softux.co,JULIO CESAR VANEGAS LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2023-01-06,SALSAS PREMIUM CACHIFAS S.A.S.,NIT,901669746,Procesamiento y conservación de frutas legumbres hortalizas y tubérculos,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 54 F 55 SUR ,lacolina@une.net.co,LUCIA DEL SOCORRO MEDINA DUQUE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-06-15,DISEÑO E IMPLEMENTACION DE SERVICIO COMPUTACIONAL LATAM SAS,NIT,901605116,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Edición de programas de informática (software),MICRO,BOGOTA,BOGOTA D.C.,CR 45 NO. 122 56 OF ,sandra.toombs@lanus.tech,OSCAR MAURICIO GARCIA VACA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-18,GENERACION DE ENERGÍAS NUEVAS GNOVO S.A.S.,NIT,901578516,Instalaciones eléctricas,Instalaciones de fontanería calefacción y aire acondicionado,Comercio al por mayor de computadores equipo periférico y programas de informática,Otras instalaciones especializadas,MICRO,VALLE DEL CAUCA,CALI,CL 34 100 A 150,generacion@gnovo.co,YULY MARCELA MENDIETA ORTIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-14,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO PARA PROYECTOS TURISTICOS URBANISTICOS COMERCIALES Y DE SERVICIOS - AGUAS MARADENTRO ESP S.A.S.,NIT,901633590,Captación tratamiento y distribución de agua,Captación tratamiento y distribución de agua,,,MICRO,BOGOTA,BOGOTA D.C.,CL 79 NO. 8 38,avaron@ecredit.com.co,MYRIAM ADRIANA VARON PEÑALOSA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-02,BIOINNOVA SALUD DIGITAL IA SAS,NIT,901571563,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Edición de programas de informática (software),,MICRO,BOGOTA,BOGOTA D.C.,CL 50 NO. 13 76,mario@bioinnova.digital,MARIO CARLOS BENEDETTI ARZUZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-03,MEMORIA DIGITAL METAVERSOS SAS,NIT,901562174,Actividades de consultoría de gestión,Actividades jurídicas,,,MICRO,BOGOTA,BOGOTA D.C.,CR 7 NO. 113 43 OF 1,directora@memoriadigitalmetaverso.net,LILIAN CECILIA NOGUERA PARDEY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-19,GRANJA PECUARIA LAS AVES SAS,NIT,901596887,Cría de ganado bovino y bufalino,,,,MICRO,CORDOBA,MONTERIA,CALLE 57 N 9-51 APTO,alamvegasimmonds@outlook.es,SIMMONDS DUMAR DANIELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-09,MADIPARTES SAS,NIT,901652675,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Mantenimiento y reparación de vehículos automotores,,,MICRO,BOGOTA,BOGOTA D.C.,CR 90 NO. 23 J 22 BG,gerencia@madipartes.com,ALEXANDER PAJARITO NAVARRETE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-09,BIENESTAR SIN LIMITES AL SAS,NIT,901564151,Actividades combinadas de servicios administrativos de oficina,,,,MICRO,BOGOTA,BOGOTA D.C.,CR 56 NO. 153 84 TO ,gerenciacuminicacion@sinlimitesconsultoria.com,LOPEZ GIL PAULA ANDREA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-28,FLUIMEC COLOMBIA SAS,NIT,901638510,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,,,,MICRO,BOGOTA,BOGOTA D.C.,CL 98 NO. 70 91 OF 8,cotizaciones@fluimec.com,HUGO TAIPE JANAMPA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-16,TITAN ENERGY OIL & GAS SAS,NIT,901576350,Actividades de consultoría de gestión,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,,,MICRO,BOGOTA,BOGOTA D.C.,CL 141 NO. 47 43,gerenciageneral@titaneog.com,WENDY KATHERINE GUERRERO SIERRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-10,GREEN TIC CORP S.A.S,NIT,901592580,Actividades de telecomunicaciones alámbricas,Instalaciones eléctricas,,,MICRO,SANTANDER,BUCARAMANGA,CALLE 100 # 23 - 20,gerencia@greentic.com.co,CADENA ZUÑIGA ALBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-19,HARCOM SUMINISTRO Y TRANSPORTE DE LIQUIDOS SAS,NIT,901556825,Comercio al por menor de combustible para automotores,Transporte mixto,,,MICRO,BOGOTA,BOGOTA D.C.,CL 45 A SUR NO. 82 D,contacto@harcom.co,HARLEY ALBERTO COMBITA ARIAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-06-29,POLIPARK S.A.S.,NIT,901608639,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Construcción de edificios no residenciales,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 48 A 16 SUR ,info@poliparks.com,DANIEL  GUTIERREZ ZAPATA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-02,COLNET TELECOMUNICACIONES SAS,NIT,901660183,Actividades de telecomunicaciones alámbricas,,,,MICRO,CUNDINAMARCA,SOACHA,CL 43 F NO. 15 06 ES,contacto@col-net.com.co,JONATHAN DANIEL VANEGAS LADINO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-19,INNOVA CAPITAL S.A.S.,NIT,901634991,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 16 A SUR # 7 E,flopez@arcolegalint.com,ISRAEL  ARENAS GOMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-01,INGEMAN BUSINESS JD S.A.S,NIT,901628882,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Instalaciones de fontanería calefacción y aire acondicionado,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería,MICRO,BOLIVAR,CARTAGENA,CARRERA 42 # 25 - 77,ingemanbusiness2022@outlook.es,DANIELA YULIETH VASQUEZ UCROS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-28,MINDPHONY S.A.S.,NIT,901579576,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE        13 SUR ,media@mindphony.com,NATALIA  AGUIRRE ALVAREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-20,NETSKOPE COLOMBIA SAS,NIT,901599018,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Publicidad,,,MICRO,BOGOTA,BOGOTA D.C.,CALLE 98 # 21 50 OFC,ecayot@netskope.com,ERIN LYNNE STUART CAYOT
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-05-26,GRUPO K4 SAS,NIT,901598795,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por mayor de computadores equipo periférico y programas de informática,,,MICRO,BOGOTA,BOGOTA D.C.,CR 16 NO. 76 55 OF 1,info@grupok4.com,DANY LEONARDO CASANOVA LUCIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-06,DYNAMO MOTORS SAS,NIT,901630578,Comercio de motocicletas y de sus partes piezas y accesorios,Comercio de vehículos automotores nuevos,Fabricación de motocicletas,Comercio al por mayor no especializado,MICRO,BOGOTA,BOGOTA D.C.,CL 98 NO. 19 A 45 AP,comercial@dynamomotors.com,JUAN CAMILO CALDERON JIMENEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-16,ASTRONEAS SAS,NIT,901576403,Otras actividades de espectáculos en vivo n.c.p.,Otras actividades recreativas y de esparcimiento n.c.p.,,,MICRO,ANTIOQUIA,MEDELLIN,CALLE 7 D NO. 43 A 4,erickw@therealmarketing.co,JERSON ANDRES LUNA ROJAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-28,PROMOTORA Y ASOCIADOS TORRES K S.A.S.,NIT,901212115,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades de administración empresarial,,,MICRO,ANTIOQUIA,ITAGUI,CR 43 NO 64A 14,alejandro@a3consulting.com.co,ARBOLEDA ARANGO CARLOS ALEJANDRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-01,COTI.CO S.A.S.,NIT,901581339,Actividades de administración empresarial,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 41  NO. 9  3,dir.administrativa@larufina.com,CONSTANTINO  LONDOÑO OCHOA
Persona Natural,PERSONA NATURAL,2022-11-17,ANA PATRICIA ATENCIA,PASAPORTE,677883241,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,,,MICRO,BOLIVAR,MAGANGUE,FRA 10 N 16A 27,atencia@rydersboutique.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-03,MATCH TECHNOLOGIES SAS,NIT,901562020,Instalaciones eléctricas,Publicidad,Mantenimiento y reparación de computadores y de equipo periférico,Actividades de servicios de sistemas de seguridad,MICRO,CUNDINAMARCA,CAJICA,Calle 10 A Sur 2 A 1,gerencia@matchtechnologies.com.co,MARTHA PILAR CHUNZA TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2023-01-11,PREVISIÓN FUNERARIA HISPANA SAS,NIT,901669899,Pompas fúnebres y actividades relacionadas,Otras actividades de atención de la salud humana,,,MICRO,BOGOTA,BOGOTA D.C.,CR 13 A NO. 34 43,info@gfassistance.com,CHRISTIAN ROBERTO CORREA PINEDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-08-09,M & D INVESTMENTS S.A.S.,NIT,901624502,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Comercio al por mayor no especializado,Fabricación de jabones y detergentes preparados para limpiar y pulir perfumes y preparados de tocador,,MICRO,VALLE DEL CAUCA,CALI,AV 6 OESTE 5 163,gerencia@mydinvestments.com,SERGIO  MORALES STERLING
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-23,AUTOCLASI.CO S.A.S.,NIT,901667546,Edición de periódicos revistas y otras publicaciones periódicas,Publicidad,Portales web,,MICRO,VALLE DEL CAUCA,CALI,CR 37 5 B 1 37 P 5,corporativa@autoclasi.co,JOSE RAFAEL MONTOYA PRIETO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-25,CONFORT TWINS SAS,NIT,901558772,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,Fabricación de colchones y somieres,Confección de artículos con materiales textiles excepto prendas de vestir,,MICRO,BOGOTA,BOGOTA D.C.,CL 67 B NO. 68 B 63,gerencia@confort.com.co,JUAN DIEGO CASTAÑEDA VANEGAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-28,RBK ENERGY S.A.S,NIT,901662745,Generación de energía eléctrica,Suministro de vapor y aire acondicionado,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MICRO,BOGOTA,BOGOTA D.C.,CR 7 NO. 150 21 OF 1,jptello@rubik.ws,JUAN PABLO TELLO MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-01,EAP LATINA COLOMBIA SAS,NIT,901571051,Actividades de consultoría de gestión,,,,MICRO,BOGOTA,BOGOTA D.C.,CL 109 NO. 12 16,cfvillar@eaplatina.com,CARLOS FELIPE SANTIAGO VILLAR GUHL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-16,ETUDEPAY CORPORATION S.A.S.,NIT,901634638,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,Edición de programas de informática (software),,,MICRO,RISARALDA,PEREIRA,CL 23 6 59 OF 203,gerencia@urbedeleje.com,CARVAJAL LONDOÑO LUIS FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-09-21,SOLUCIONES EN MTTO & MEJORAMIENTO S.A.S.,NIT,900943081,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Edición de programas de informática (software),Actividades especializadas de diseño,Ensayos y análisis técnicos,MICRO,CORDOBA,MONTELIBANO,CR 5 14 64 BRR CENTR,jvillamizar@smmsas.com,FAYAD LEON ANIGREY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-12-26,MONDONGOS COLOMBIA S.A.S,NIT,901666908,Expendio a la mesa de comidas preparadas,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 70 C 3 43,contabilidad@mondongos.com.co,JOSE OCTAVIO VELASQUEZ LONDOÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-01,KUMPELS SAS,NIT,901581230,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Edición de programas de informática (software),,MICRO,BOGOTA,BOGOTA D.C.,Avenida Calle 26 69 ,info@kumpels.com.co,KEVIN LEONARDO CASTAÑEDA VILLAMIL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-07-14,BUSSINES TECNOLOGY TRANSPORT SAS,NIT,901613226,Publicidad,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Transporte de carga por carretera,Otras actividades complementarias al transporte,MICRO,BOGOTA,BOGOTA D.C.,CR 57 NO. 136 25,gerencia@onflex.co,PEDRO DAVID ARREDONDO GUEVARA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-26,LIBERTARIAN BEER COMPANY COLOMBIA S.A.S.,NIT,901559449,Producción de malta elaboración de cervezas y otras bebidas malteadas,,,,MICRO,VALLE DEL CAUCA,CALI,CL 3 OESTE 34 15 OF ,libertariabeercompany@1123group.com,ANDRES FELIPE RODRIGUEZ FRANCO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-02-15,GLOBAL LOGISTIC & EVENTS S.A.S.,NIT,901171451,Organización de convenciones y eventos comerciales,Actividades de espectáculos musicales en vivo,,,MICRO,ANTIOQUIA,ENVIGADO,CL 49 SUR NO 45A 300,info@jlvcolombia.com,SILVA NAVAS ALIHELIM DANIELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-01-19,TILLIT SAS,NIT,901556648,Actividades especializadas de diseño,Publicidad,Creación audiovisual,,MICRO,BOGOTA,BOGOTA D.C.,AV ROJAS NO. 71 26,fox3d@live.com,DIEGO ALEJANDRO DURAN QUINTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-10-11,INVERSIONES INTEGRALES MAC S.A.S,NIT,901643129,Educación media técnica,,,,MICRO,ANTIOQUIA,MEDELLIN,CARRERA 74 A # 39-34,carolina@activeaccountinggroup.com.co,LUIS MIGUEL CARDONA SALAZAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-11-09,INVERBRUNA S A S,NIT,900794597,Expendio a la mesa de comidas preparadas,Otros tipos de expendio de comidas preparadas n.c.p.,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,Catering para eventos,PEQUEÑA,RISARALDA,PEREIRA,CL 14 23 72 ED ALTUR,gerencia@bruna.com.co,MARQUEZ BOTERO JUAN GUILLERMO
