org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-04-21,INVERSIONES PIRANGUATA SAS,NIT,900723116,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,Comercio al por menor de leche productos lácteos y huevos en establecimientos especializados,Comercio al por menor de otros productos alimenticios n.c.p. en establecimientos especializados,MEDIANA,BOGOTA,BOGOTA D.C.,CR 47 NO. 22 35,salomonmarquez@gmail.com,JOSE RICARDO SALOMON MARQUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-02-14,INTISALUD IPS S.A.S.,NIT,900073356,Actividades de hospitales y clínicas con internación,Otras actividades de atención de la salud humana,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 24  43 G 24,briseida@intisalud.com,BRISEIDA  SANCHEZ CASTAÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-12-16,AVISTA COLOMBIA S.A.S,NIT,900871479,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,Otras actividades relacionadas con el mercado de valores,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 10 # 64 - 44,notificaciones@avista.co,JORGE FERNANDO MOLINA CABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-07-25,CONSTRUPLAN COLOMBIA,NIT,901308390,Terminación y acabado de edificios y obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 12 # 98-35 OF 306,juanrodriguez@rpasesoriaempresarial.com,JUAN PAULO RODRIGUEZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1998-08-06,COMERCIALIZADORA CAMDUN S.A.S.,NIT,807003072,Comercio al por mayor no especializado,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,MEDIANA,NORTE DE SANTANDER,CUCUTA,AV 4A N_7N-54 ZONA I,pmarino@comercializadoracamdun.com,CHACON VILLAMIZAR RAFAEL EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-09-29,TAMANA PACIFIC CORPORATION S.A.S.,NIT,900314704,Extracción de oro y otros metales preciosos,Comercio al por mayor de metales y productos metalíferos,Actividades de apoyo para otras actividades de explotación de minas y canteras,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,MEDIANA,ANTIOQUIA,CAUCASIA,CARRERA 8  22  52,inversionestamana@yahoo.com,EDUARDO SEGUNDO ARIAS AGAMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-09-25,NUEVO MONDOÑEDO S A E S P,NIT,900108696,Tratamiento y disposición de desechos no peligrosos,Evacuación y tratamiento de aguas residuales,Construcción de proyectos de servicio público,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 11B # 99-25 ,contabilidad@nuevomondonedo.com,FRANCISCO JAVIER LACOMA FERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-05-03,AMERICANDY SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,900970297,Elaboración de cacao chocolate y productos de confitería,,,,GRANDE,VALLE DEL CAUCA,PALMIRA,CARRETERA YUMBO AERO,contabilidad@dulceslaamericana.com.co,JARAMILLO ACOSTA GONZALO DE JESUS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-10-31,PROMOTORA ARQUICRETO S.A.S.,NIT,830130119,Construcción de edificios residenciales,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,,MEDIANA,BOGOTA,BOGOTA D.C.,DIAGONAL 108 A NO. 7,direccionfinanciera@vyparquitectos.com,JAVIER ANDRES PORTILLO ROJAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-06-22,SEGURIDAD PERMANENTE LIMITADA,NIT,830072871,Actividades de seguridad privada,,,,MEDIANA,BOGOTA,BOGOTA D.C.,AV SUBA NO. 122-33 L,seguridad.permanente.ltda@gmail.com,EDUARDO  POSADA SARMIENTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-25,BUSINESS INSIGHTS S A S,NIT,900928809,Otras actividades de servicio de apoyo a las empresas n.c.p.,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,,MEDIANA,BOGOTA,BOGOTA D.C.,Carrera 55 # 152b - ,paola.valdivieso@binsights.co,PAOLA VALDIVIESO LATORRE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-06-24,INVARMESA S.A.S.,NIT,900446148,Otras actividades de distribución de fondos,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 14  52 A 187,contabilidad@habicicletas.com ha@habicicletas.com,CARMEN AMPARO MESA DE ARISTIZABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-10-26,COVAL COMERCIAL S.A.S,NIT,830063800,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,,GRANDE,CUNDINAMARCA,COTA,AUT MEDELLIN KM 2.5 ,info@coval.com.co,EUGENIO  PEREZ ARISTIZABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-03-17,JONES LANG LASALLE LTDA,NIT,830069056,Actividades combinadas de apoyo a instalaciones,,,,GRANDE,BOGOTA,BOGOTA D.C.,AVENIDA CALLE 82 NO.,paula.cardenas@am.jll.com,WASHINGTON LUIZ BOTELHO DE SOUZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-01-18,INVERSIONES VELASQUEZ MESA S.A.S,NIT,901246008,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,Transporte de pasajeros,,,GRANDE,ANTIOQUIA,RIONEGRO,GLORIETA AREOPUERTO ,inverveme@gmail.com,VELASQUEZ VELASQUEZ CARLOS MARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-11,TUBULAR RUNNING & RENTAL SERVICES SAS,NIT,900209041,Actividades de apoyo para la extracción de petróleo y de gas natural,Otras actividades de servicio de apoyo a las empresas n.c.p.,Manipulación de carga,,MEDIANA,BOGOTA,BOGOTA D.C.,Cra 5 16 14 oficina ,gerencia.colombia@tr-rs.com,DIANA CAROLINA FORERO SUAREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-02,FERREAGRO EL TRIGAL S.A.S.,NIT,901375720,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por mayor de productos alimenticios,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,MEDIANA,NORTE DE SANTANDER,TIBU,CR 9 4 110  BRR LAS ,ferreagroeltrigal@hotmail.com,NEIRA GALVIS MARCO YAIR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-20,DROALIADOS S.A.S.,NIT,900927871,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,,MEDIANA,QUINDIO,ARMENIA,BRR LOS ANDES MZ 10 ,droaliados@hotmail.com,PATIÑO HERNANDEZ MARIA YOLANDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-09-27,INVERSIONES FAMILIARES LA PERLA S.A.S.,NIT,901524718,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MEDIANA,SANTANDER,BUCARAMANGA,CR 34   38   46,gerenteadministrativa@gomosec.com,GONZALEZ CADENA JAIME
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-06-26,CONSULTORIA EN GESTION DE RIESGOS SURAMERICANA S.A.S.,NIT,811005246,Actividades de consultoría de gestión,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 63  49 A 31 ,notificacionesjudiciales@suramericana.com.co,CESAR  CARDONA QUINTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-06-09,AUNARSALUD SERVICIOS INTEGRALES EN SALUD SAS,NIT,900856982,Otras actividades de atención de la salud humana,Actividades de apoyo diagnóstico,Actividades de apoyo terapéutico,,GRANDE,BOGOTA,BOGOTA D.C.,Calle 63 13 34 / 12 ,gerencia@aunarsalud.com,JORGE IVAN PELAEZ GAMBOA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-12-21,INVERSIONES ESTRATEGICAS DE AMERICA S A S,NIT,900584975,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Construcción de edificios no residenciales,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 20 B  # 75 A  31,inversionesestrategicasdeamerica@hotmail.com,JUAN CAMILO ARBELAEZ MARIÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-06-04,HUSKY INJECTION MOLDING SYSTEMS COLOMBIA LTD SUCURSAL COLOMBIA,NIT,830058620,Mantenimiento y reparación especializado de maquinaria y equipo,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 13 NO 93-40 ,mreyes@husky.ca,JUAN  VILLAREAL 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-15,ILS LOGISTICA INTEGRAL DE SERVICIOS S A,NIT,900278633,Transporte de carga por carretera,Transporte de pasajeros,Alquiler y arrendamiento de vehículos automotores,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 68C NO. 76A -57,gerencia@ilslogisticaintegral.com,FREDY  MUNEVAR SUAREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-05-28,ELYSIUM S A S,NIT,900621475,Actividades de la práctica médica sin internación,Otras actividades de atención de la salud humana,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 15 # 83 33 CONS ,gerencia@alfredohoyos.com,ALFREDO ERNESTO HOYOS ARIZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-12-05,WIDETECH GROUP S.A.S,NIT,901137485,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Comercio al por mayor de equipo partes y piezas electrónicos y de telecomunicaciones,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 12 NO. 84 A 12 O,gerencia@widetech.com.co,JAIME ALBERTO ARBELAEZ HERRERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-04-24,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR S.A. I.P.S.,NIT,805026771,Actividades de hospitales y clínicas con internación,Actividades de la práctica médica sin internación,Actividades combinadas de servicios administrativos de oficina,,GRANDE,VALLE DEL CAUCA,CALI,CL 5 A # 40 - 21,admon@recuperarips.com,CARLOS  CORTES RIASCOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-07-19,APICOM S A S,NIT,830105984,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Instalaciones eléctricas,Comercio al por mayor de computadores equipo periférico y programas de informática,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 98 NO 70 91 OF,adriana.galeano@apicom.com.co,ADRIANA PATRICIA GALEANO ARENAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1998-08-21,COMPAÑIA DE GALLETAS NOEL S.A.S. QUE PODRÁ UTILIZAR PARA TODOS LOS EFECTOS LA DENOMINACIÓN GALLETAS NOEL S.A.S. O  NOEL S.A.S.O CGN FOODS S.A.S. O B&S FOODS S.A.S.,NIT,811014994,Elaboración de otros productos alimenticios n.c.p.,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 52  2  38,mlposada@serviciosnutresa.com correspondenciasnch.domesa@seviciosnutresa.com,ALBERTO  HOYOS LOPERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-06-14,LABORATORIOS SMART S A S,NIT,860020609,Fabricación de jabones y detergentes preparados para limpiar y pulir perfumes y preparados de tocador,,,,MEDIANA,BOGOTA,BOGOTA D.C.,AVENIDA INDUSTRIAL C,gerencia@laboratoriossmart.com,SOFIA  PRIETO CONTRERAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-12-06,DANIEL PEREIRA ORDOÑEZ SAS,NIT,900680729,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Actividades especializadas de diseño,Publicidad,Transporte de carga por carretera,MEDIANA,CUNDINAMARCA,CAJICA,CARRERA 2E # 3-32 CA,daposas01@gmail.com,DANIEL ANDRES PEREIRA ORDOÑEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1973-02-08,PEREZ Y CARDONA S.A.S.,NIT,890912426,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades veterinarias,Comercio al por menor realizado a través de internet,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 32  48  45,jocampov@tierragro.co imejia@tierragro.co gagudelou@tierragro.co,IVAN DARIO MEJIA ARROYAVE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-01-28,CLINICA DENTAL KERALTY SAS,NIT,901449584,Actividades de la práctica odontológica,Otras actividades de atención de la salud humana,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 100 NO. 11 B 67,impuestososi@colsanitas.com,JORGE CAMILO CORTES CRUZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-10-07,INVGROUP 18 S.A.,NIT,900049519,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,,GRANDE,VALLE DEL CAUCA,YUMBO,CRA 34 N° 10 - 581,arrendamientoshz@studiof.com.co,CARLOS ALBERTO ACOSTA HAZZI
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-03,COMERCIALIZADORA  Y METALES DEL PAEZ SAS ZOMAC,NIT,901374025,Recuperación de materiales,Comercio al por mayor de desperdicios desechos y chatarra,Silvicultura y otras actividades forestales,,MEDIANA,CAUCA,SANTANDER DE QUILICHAO,CR 13 NRO. 12-66,comermetalesdelpaezsaszomac@gmail.com,GONZALEZ RENDON CARLOS EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-03-27,LADRILLERAS YOMASA S A,NIT,860003328,Fabricación de materiales de arcilla para la construcción,,,,MEDIANA,BOGOTA,BOGOTA D.C.,KR 7 74B 02 SUR,contador@ladrillerahelios.com.co,JULIO CESAR RODRIGUEZ HERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-08-05,SOLPAK SOLUCIONES Y EMPAQUES S.A.,NIT,811022489,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,,,,MEDIANA,ANTIOQUIA,LA ESTRELLA,CL 98 SUR NRO. 48-22,admon@solpak.com.co,RUIZ GIL EFRAIN DE JESUS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-12-29,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU S.A.S.,NIT,900054563,Actividades de hospitales y clínicas con internación,,,,MEDIANA,CORDOBA,LORICA,CRA.26 NRO. 17-124 B,ucinbs@hotmail.com,MORALES DIZ ADALBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-12-16,ESTESER SAS,NIT,900683404,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 7 NO. 121 20 LC 2,jorgegonzus@hotmail.com,JORGE  GONZALEZ UZCATEGUI
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-04-01,GIMNASIO MODERNO COLOMBIANO SAS,NIT,900014833,Establecimientos que combinan diferentes niveles de educación,Educación media académica,Educación media técnica,Educación técnica profesional,MEDIANA,CUNDINAMARCA,SOACHA,DIAGONAL 43 J 37 35 ,gimnasiomodernocolombiano@hotmail.com,OLGA PATRICIA PINZON PACHECO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-02-05,MISSION SAS,NIT,900698231,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,Administración de mercados financieros,Otras actividades de servicio de apoyo a las empresas n.c.p.,,MEDIANA,BOGOTA,BOGOTA D.C.,AK 45 NO. 100 - 34 O,administrativa@mission.com.co,ALBERTO ENRIQUE VASQUEZ CUELLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-08-26,PROMOTORA Y CONSTRUCTORA EL TRANVIA S.A.S,NIT,900881669,Construcción de edificios residenciales,Construcción de edificios no residenciales,Terminación y acabado de edificios y obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,GRANDE,ANTIOQUIA,RIONEGRO,CL 59 NRO. 38-55 LOC,contabilidad.portondeltranvia@gmail.com,CASTANO ARBELAEZ PAOLA ANDREA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-09-22,PROYECTA ARQUITECTOS INGENIEROS SAS,NIT,830500675,Construcción de otras obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de consultoría de gestión,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,MEDIANA,CUNDINAMARCA,CAJICA,CENTRO EMPRESARIAL S,gerencia@proyectasas.com.co,TELMO ALEXANDER CASTILLO FAJARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1992-05-18,COMUNICACION TECH Y TRANSPORTE S.A.,NIT,800233968,Otras actividades de tecnologías de información y actividades de servicios informáticos,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Otras actividades de telecomunicaciones,,MEDIANA,BOGOTA,BOGOTA D.C.,AC 9 50 15 PI 1 LOCA,contador1@cotech.com.co,CESAR CLAUDIO HERNANDEZ HERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-04-05,RIGEL INGENIERÍA S.A.S.,NIT,800224297,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Terminación y acabado de edificios y obras de ingeniería civil,Extracción de piedra arena arcillas comunes yeso y anhidrita,Comercio al por mayor no especializado,MEDIANA,BOGOTA,BOGOTA D.C.,CRA. 73 NO. 60 A 41 ,rigelingenieria@outlook.com,FABIO ALBERTO LOZANO MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-03-23,IRRIGACION E INDUSTRIA DE COLOMBIA SAS,NIT,800224148,Comercio al por mayor de maquinaria y equipo agropecuarios,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,,MEDIANA,CUNDINAMARCA,ZIPAQUIRA,PARQUE INDUSTRIAL ZU,iidc@irridelco.com.co,LUIS FERNANDO HERRERA VALENCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-10-06,IP TECHNOLOGIES SAS,NIT,900245045,Otras actividades de telecomunicaciones,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,MEDIANA,BOGOTA,BOGOTA D.C.,Cr 7 No 156 10 OF 17,angela.luna@ip.net.co,VICTOR JAVIER PALACIOS REALPE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-02-19,SOLUCIONES VERTICALES S.A.S.,NIT,900134674,Mantenimiento y reparación especializado de maquinaria y equipo,Actividad No Homologada CIIU v4,Otras instalaciones especializadas,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 37 A 1 SUR 9,contabilidad@solucionesverticales.com.co,ALVARO ALIRIO GUTIERREZ GIRALDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-01-16,ENTRE OBRAS SAS,NIT,800190631,Construcción de carreteras y vías de ferrocarril,Construcción de proyectos de servicio público,Construcción de otras obras de ingeniería civil,Construcción de edificios no residenciales,MEDIANA,BOGOTA,BOGOTA D.C.,CL 94A # 11A - 32 OF,comercial@entreobras.com,ALEXANDER  SUAREZ RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-03-13,ESTRIOS SAS,NIT,806011261,Actividades de hospitales y clínicas con internación,Actividades de la práctica médica sin internación,Actividades de apoyo diagnóstico,Actividades de apoyo terapéutico,GRANDE,BOLIVAR,CARTAGENA,ZARAGOCILLA DIG 30 #,a.lemus@estriossas.com y.moscote@estriossas.com,ALVARO  LEMUS FARAH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-12-04,CONSTRUCTORA ICONIKA S. A. S,NIT,901437084,Construcción de otras obras de ingeniería civil,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 84 B 63  65 ,constru.iconika@gmail.com,JORGE ANDRES LASTRA VELASQUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-07-26,SYSTEMGROUP NPL CO SAS,NIT,901306431,Actividades de compra de cartera o factoring,Actividades de agencias de cobranza y oficinas de calificación crediticia,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,,MEDIANA,BOGOTA,BOGOTA D.C.,AV DE LAS AMERICAS 5,e.vitery@sistemcobro.com,JUAN CARLOS ROJAS SERRANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1992-05-22,SULFOQUIMICA S.A.,NIT,890905893,Fabricación de otros productos químicos n.c.p.,,,,GRANDE,ANTIOQUIA,ITAGUI,CL 55 NO 46 85 CL 55,psanchezs@sulfoquimica.com,GOMEZ VASQUEZ ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1984-07-25,AGROESPACIOS SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,860351162,Fabricación de otros productos elaborados de metal n.c.p.,Construcción de otras obras de ingeniería civil,Fabricación de productos metálicos para uso estructural,Construcción de edificios no residenciales,MEDIANA,CUNDINAMARCA,ZIPAQUIRA,CARRERA 37 NO 7-88,administracion@agroespacios.com,LUIS FERNANDO MANOTAS PARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-26,HÁBITAT URBANIZADORA S.A.S.,NIT,901118075,Construcción de edificios residenciales,Construcción de edificios no residenciales,Construcción de otras obras de ingeniería civil,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,SANTANDER,LEBRIJA,VIA AEROPOUERTO PALO,habitaturbanizadora@gmail.com,CRUZ BEDOYA ANA SOFIA 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-10-24,SALUD Y BIENESTAR DEL CARIBE I.P.S S.A.S,NIT,900674295,Actividades de la práctica médica sin internación,Actividades de atención residencial medicalizada de tipo general,Actividades de apoyo diagnóstico,,MEDIANA,BOLIVAR,CARTAGENA,CALLE  31B N° 80 B -,coordinacionadm@saludybienestarips.com,PAULA ANDREA CORREA DIAZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-03-13,COMBUGAS SAS.,NIT,900139412,Comercio al por menor de combustible para automotores,Transporte de carga por carretera,Alojamiento en hoteles,Otras actividades deportivas,MEDIANA,BOLIVAR,CARTAGENA,DIAGONAL 31D # 32A-2,administracion@combugas.com.co contabilidad@combugas.com.co,GERMAN ALBERTO LOTERO PELAEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-02-08,GRUPO LUZ Y FUERZA COLOMBIA S.A.S,NIT,901154392,Generación de energía eléctrica,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 43 A 1  50 T,luis.flores@glf.com.co,CHRISTOPHER  KAFIE HASBUN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-09-10,PROCESOS ESPECIALES DE LAVADO PARA LA CONFECCION S.A.S.,NIT,800009802,Acabado de productos textiles,,,,MEDIANA,ANTIOQUIA,LA ESTRELLA,CR 48B NO 99 SUR 59 ,facturacion@lavanderiapelco.com,ANGEL VASQUEZ DIEGO MARIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1959-07-25,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.,NIT,890399032,Captación tratamiento y distribución de agua,,,,GRANDE,VALLE DEL CAUCA,CALI,AV 5 # 23 A NORTE - ,acuavalle@acuavalle.gov.co,JORGE ENRIQUE SANCHEZ CERON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1975-12-12,EMPRESA DE FOSFATOS DEL HUILA S.A.,NIT,891101163,Extracción de minerales para la fabricación de abonos y productos químicos,Fabricación de abonos y compuestos inorgánicos nitrogenados,Comercio al por mayor no especializado,,MEDIANA,HUILA,NEIVA,CALLE 25 NO. 3A-26,fosfatosdelhuila@fosfatosdelhuila.com,YUNDA PENAGOS JAIME
