org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-02-18,EAM CONSULTORIA Y SERVICIOS SAS,NIT,900415139,Actividades de consultoría de gestión,Actividades combinadas de servicios administrativos de oficina,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 35 7 25 OF 100,info@eamcys.com,DELMIRO SIBEL MASMELA SILVA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-01-05,IT CROWD S A S,NIT,900488516,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 19A 173 70 I,rk@it-crowd.co,DIANA CAROLINA JIMENEZ MAHECHA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1989-08-17,OLEODUCTO DE COLOMBIA S A,NIT,800068713,Transporte por tuberías,Otras actividades complementarias al transporte,,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 113 NO 7 - 80 ,natalia.delacalle@oleoductodecolombia.com,LILIANA PAOLA GRONDONA ZARANTE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-04-16,WILD LLANOS SAS,NIT,901276215,Actividades de operadores turísticos,Explotación mixta (agrícola y pecuaria),Actividades de apoyo a la ganadería,Comercio al por mayor de productos alimenticios,GRANDE,CASANARE,YOPAL,KILOMETRO 20 VíA YOP,venturecotours@gmail.com,GONZALEZ PEREZ JAIRO ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1998-08-14,SUPERMERCADOS TICLAM S.A.S.,NIT,811015028,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,,,,MEDIANA,ANTIOQUIA,ANDES,CARRERA 50  49 A 14,mariarocio50@gmail.com mercadofamiliar@gmail.com,CLARA LUCIA RUIZ TOBON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1954-08-31,PENAGOS HERMANOS Y COMPAÑIA S.A.S.,NIT,890200686,Fabricación de maquinaria agropecuaria y forestal,Industrias básicas de hierro y de acero,,,GRANDE,SANTANDER,GIRON,ZONA INDUSTRIAL DE G,impuestos@penagos.com,ENGEL CAICEDO JOSE MARIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-19,CONSTRUCTORA SINGAPUR S.A.S.,NIT,901147470,Construcción de otras obras de ingeniería civil,Manipulación de carga,,,MEDIANA,CALDAS,MANIZALES,KM 14 VIA AL MAGDALE,juridica@constructorasingapur.co,GARCES PASUY DIEGO ALEJANDRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-11-01,CANTILLANA S.A.S.,NIT,800020817,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,,MEDIANA,CUNDINAMARCA,SOPO,KM 2 CARR SOPO - BRI,administracionfo@audilimited.com,DANIEL  ECHAVARRIA ARANGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1993-04-01,PROMOTORA PICCOLO S.A.S,NIT,800192969,Elaboración de comidas y platos preparados,Expendio a la mesa de comidas preparadas,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 9  43 B 43,secretaria.gerencia@pizzaspiccolo.co,MARIA CRISTINA JIMENEZ SALDARRIAGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-06-30,GRUPO EMPRESARIAL LLANOS ARANA S.A.S ZOMAC,NIT,901391536,Comercio al por mayor de materias primas agropecuarias animales vivos,Otros trabajos de edición,,,MEDIANA,TOLIMA,CHAPARRAL,CR 6 NO. 6-35 BRR LA,danielaaarana88930@gmail.com,LLANOS BERMUDEZ JOHN HADER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1978-05-09,HILANDERIAS UNIVERSAL S A S UNIHILO,NIT,860064081,Preparación e hilatura de fibras textiles,,,,GRANDE,BOGOTA,BOGOTA D.C.,CL 11 NO. 68 42,mlaverde@unihilo.com.co,GINNA CONSTANZA ESCOBAR MORENO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1989-01-25,SEGURIDAD APOLO LIMITADA,NIT,800054086,Actividades de seguridad privada,Actividades de servicios de sistemas de seguridad,Actividades combinadas de apoyo a instalaciones,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 20 No. 143 11,financiera.seguridadapolo@gmail.com,HORACIO LEMA GALIANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-01-31,INSUMMA BUSINESS GROUP FARMAVICOLA S.A.,NIT,804010612,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,Fabricación de otros productos elaborados de metal n.c.p.,,MEDIANA,SANTANDER,GIRON,KM. 7 NO. 16-136 BOD,contabilidad@insumma.co,CALDERON ERICH JOHANNES 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1987-04-06,V J CARDIOSISTEMAS S A S,NIT,800003215,Comercio al por menor de otros productos nuevos en establecimientos especializados,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 106 A NO. 45A-35,financiero@vjcardiosistemas.com,LUIS FERNANDO VELANDIA CARDENAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-13,OKIANUS ZONA FRANCA S.A.S,NIT,900850088,Transporte de carga marítimo y de cabotaje,Almacenamiento y depósito,Actividades de puertos y servicios complementarios para el transporte acuático,Manipulación de carga,MEDIANA,BOLIVAR,CARTAGENA,VIA MAMONAL KM.11,okianus-notificaciones@okianus.com,SERGIO  CORENA GUERRERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-06-15,PIPE SUPPLY AND SERVICES S A S,NIT,900157189,Actividades de apoyo para la extracción de petróleo y de gas natural,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,,MEDIANA,BOGOTA,BOGOTA D.C.,AV CARRERA 45 103-34,info@petroservicesgroup.com,SERGIO MAURICIO CAÑAS PRADA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-12-16,COLHILADOS LTD,NIT,811042572,Preparación e hilatura de fibras textiles,,,,GRANDE,ANTIOQUIA,RIONEGRO,BG 106 ZONA FRANCA R,impuestos@crystal.com.co,RESTREPO ECHAVARRIA LUIS FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1991-08-06,DATECSA S.A.,NIT,800136505,Comercio al por mayor de computadores equipo periférico y programas de informática,Actividades de servicios relacionados con la impresión,Mantenimiento y reparación especializado de maquinaria y equipo,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,GRANDE,VALLE DEL CAUCA,YUMBO,CL 15 # 29 A - 11 MD,notificacionesjudiciales@datecsa.com,ERNESTO  DE LIMA BOHMER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1978-09-25,SERVIASEO S.A. SERVIASEO,NIT,860067479,Otras actividades de limpieza de edificios e instalaciones industriales,Otras actividades de provisión de talento humano,Expendio de comidas preparadas en cafeterías,Limpieza general interior de edificios,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 54 NO. 17-71,gerencia@serviaseo.com,PIERRE CHARLES QUIÑONES CARDENAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-08-20,LOGIMPEX CARGO S.A.S.,NIT,900376978,Otras actividades complementarias al transporte,Manipulación de carga,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43 B 16  95 ,jpelaez@logimpex.com.co scalle@logimpex.com.co,JUAN GUILLERMO PELAEZ JARAMILLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1957-12-13,FABRICAJAS PACK BC Y CIA. LTDA.,NIT,890100542,Fabricación de otros artículos de papel y cartón,,,,MEDIANA,ATLANTICO,BARRANQUILLA,CL 35 No 39 - 23,fabricajas@outlook.com,Carreño Lozada Luz Elena
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-08-06,AGROINGENIUM S.A.S.,NIT,901203079,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,Actividades de apoyo a la agricultura,Transporte de carga por carretera,,MEDIANA,CESAR,SAN ALBERTO,CL 3 7 02 VIA LA,agroingenium.sas@gmail.com,URREGO DURANGO CARLOS HUMBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-06-30,SEGURIDAD PLATINUM LTDA,NIT,900296929,Actividades de seguridad privada,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 57 N 174 - 85,gerencia@seguridadplatinum.com,LUZ ADRIANA MOLINA QUINTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-12-17,INVERSIONES INMOBILIARIAS ESTELAR S A S,NIT,900933578,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Construcción de edificios residenciales,,MEDIANA,BOGOTA,BOGOTA D.C.,carrera 31 b # 5 c -,proyectorrestelar@gmail.com,JUAN DE JESUS PABON CASTAÑEDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-06-12,ART HOME TEXTIL S A S,NIT,900089420,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,Tejeduría de productos textiles,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 63 NO. 17 B ,contabilidad@arthometextil.com,ILAN SAFDEYE FRANK
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-12-07,DISANMOTOS S.A.S.,NIT,900482123,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,Comercio al por mayor no especializado,Comercio de motocicletas y de sus partes piezas y accesorios,,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 18 # 18 - 30,coordinador.administrativo@grupocamacho.com.co,CAMACHO HIGINIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1986-07-01,ERA ELECTRONICA S.A.S,NIT,890941592,Comercio al por menor de equipos y aparatos de sonido y de video en establecimientos especializados,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general) bebidas (alcohólicas y no alcohólicas) y tabaco,Mantenimiento y reparación especializado de equipo electrónico y óptico,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 49 A 81  59,contabilidad@eraelectronica.com,HECTOR JOSE HOYOS E.
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1983-07-29,INVERSIONES CICAL S.A.S.,NIT,860514463,Construcción de otras obras de ingeniería civil,Actividades de consultoría de gestión,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 11 NO. 94-02 OFC,cical.ltda@yahoo.com,JAVIER ALFONSO GARCIA BEJARANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1980-10-18,FÁBRICA DE CALZADO KONDOR S.A.S.,NIT,890924742,Fabricación de calzado de cuero y piel con cualquier tipo de suela,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 16  59  51,financiero@calzadokondor.co,JUAN CARLOS CARDONA CIRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1984-03-12,PURIFICACION Y ANALISIS DE FLUIDOS S.A.S.,NIT,860518299,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Comercio al por menor de otros productos nuevos en establecimientos especializados,Mantenimiento y reparación especializado de equipo electrónico y óptico,,MEDIANA,CUNDINAMARCA,COTA,KILOMETRO 1.5 PARQUE,francy_avila@paf.com.co,LUISA FERNANDA ORTEGA PONCE DE LEON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-11-16,GUERBET COLOMBIA S A S,NIT,900578349,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 7 NO 127 - 4,marco.ribero@guerbet.com,JEROME ESTAMPES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-05-11,COMPAÑIA TRANSPORTADORA ROTTERDAN SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,800148973,Transporte de carga por carretera,Almacenamiento y depósito,,,MEDIANA,CUNDINAMARCA,FUNZA,KM 5.2  VIA SIBERIA ,contabilidad@rotterdan.com.co,NEIRA LOSADA ARNULFO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1979-12-12,LABORATORIOS BUSSIE S A,NIT,860074358,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Fabricación de otros productos químicos n.c.p.,Otras actividades de servicio de apoyo a las empresas n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,DIAGONAL 19 D # 39-4,impuestos@bussie.com.co,BERNARDO  FERNANDEZ FERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-11-23,GRUPO QUINDICOLOR S.A.S.,NIT,900056795,Fabricación de pinturas barnices y revestimientos similares tintas para impresión y masillas,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Fabricación de otros productos químicos n.c.p.,Comercio al por menor de otros artículos domésticos en establecimientos especializados,MEDIANA,QUINDIO,ARMENIA,CL 51 13 06 VIA JARD,contador@quindicolor.com,SALAZAR BOTERO DANIEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-03-13,GLOBAL MEDIA TELECOMUNICACIONES SAS,NIT,900141130,Actividades de programación y transmisión de televisión,Otras actividades de telecomunicaciones,Actividades de producción de películas cinematográficas videos programas anuncios y comerciales de televisión,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 16  41  210 OF,francis.valencia@globalmedia1.tv,ALEJANDRO ANGEL ECHEVERRY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-03-12,GRUPO SIERRA ALTA SAS,NIT,900506925,Actividades de apoyo para la extracción de petróleo y de gas natural,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 141 # 47 - 43,christian.ferreira@sierraalta.com.co,CHRISTIAN  FERREIRA TOVAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-02-17,NATRIO SAS,NIT,900268209,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Almacenamiento y depósito,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Comercio al por mayor de otros productos n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,CL 113 NO. 7-45 OF 5,criveros@natrio.com,DIEGO JOSE PARDO PELAEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-07-27,JANUS LTDA,NIT,900163861,Fabricación de computadoras y de equipo periférico,Fabricación de aparatos electrónicos de consumo,Mantenimiento y reparación de computadores y de equipo periférico,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,GRANDE,BOGOTA,BOGOTA D.C.,CR 106 NO. 15 25 Int,contabilidad@janus.com.co,JAVIER ANTONIO RAMIREZ FLOREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-07-11,SIEE INGENIERIA SAS,NIT,900749093,Instalaciones eléctricas,Otras instalaciones especializadas,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Construcción de proyectos de servicio público,MEDIANA,NARIÑO,PASTO,CALLE 2 SUR NO. 26-4,sieecontable@gmail.com,GUIZA ROSERO GERMAN GERARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-10-05,FUTURE SOLUTIONS DEVELOPMENT S.A.S,NIT,830502580,Actividades de telecomunicaciones inalámbricas,Otras actividades de telecomunicaciones,Actividades de telecomunicaciones alámbricas,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,MEDIANA,BOYACA,SOGAMOSO,KRA 16A NO. 13A-19,representacionfsd@gmail.com,ROJAS LOPEZ MARICELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-02-06,QUESOS LA FLORIDA S.A.S.,NIT,805025961,Elaboración de productos lácteos,Comercio al por menor de leche productos lácteos y huevos en establecimientos especializados,,,MEDIANA,VALLE DEL CAUCA,CALI,KR 9 NORTE # 52 - 13,jefecontabilidad@quesoslaflorida.com,ARNULFO  ROA MENDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1981-07-03,ELECTRICOS DE COLOMBIA SOCIEDAD ANONIMA EN PROCESO DE REORGANIZACION,NIT,890927931,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 51  12 SUR 6,fanny.vargas@edecol.com contabilidad@edecol.com,SIXTO HUMBERTO ACHURI HOLGUIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1991-10-11,INVERSIONES LA TINAJA INVERTINAJA LIMITADA,NIT,800184761,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,,,GRANDE,ATLANTICO,BARRANQUILLA,VIA CIRCUNVALAR # 6-,moldecolsas@gmail.com,Mesa Rozo Baudilio.
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-12-21,CONSUMER ELECTRONICS GROUP S.A.S.,NIT,900579611,Fabricación de aparatos electrónicos de consumo,Comercio al por mayor de aparatos y equipo de uso doméstico,Comercio al por menor de equipos y aparatos de sonido y de video en establecimientos especializados,Fabricación de aparatos de uso doméstico,GRANDE,RISARALDA,PEREIRA,SECTOR LOS CAMBULOS ,norma.ospina@hyundailatinoamerica.com,GARCIA SUAREZ CARLOS ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1975-09-03,INVERSIONES PINZON MARTINEZ S.A,NIT,860045623,Fabricación de productos de hornos de coque,Extracción de hulla (carbón de piedra),Transporte de carga por carretera,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,GRANDE,CUNDINAMARCA,ZIPAQUIRA,Carrera 10 3 14,info@ipmsa.com.co,LUIS FERNANDO PINZON MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-12-03,KNAUF DISTRIBUIDORA S.A.S.,NIT,900797309,Actividades de consultoría de gestión,Actividades de administración empresarial,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,GRANDE,BOGOTA,BOGOTA D.C.,CL 90 NO. 19 - 41 OF,eduardo.baracaldo@knauf.com,JUAN FELIPE SANDOVAL SANDOVAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1976-06-23,STERLING DE COLOMBIA S A,NIT,860048245,Comercio al por menor de otros productos nuevos en establecimientos especializados,Fabricación de joyas bisutería y artículos conexos,Mantenimiento y reparación de otros efectos personales y enseres domésticos,Publicidad,MEDIANA,BOGOTA,BOGOTA D.C.,CR 19 N° 82-85 P. 8,fmilena@sterlingjoyeros.com,ISAAC  BURSZTYN VAINBERG
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-09-18,FORESTRY CONSULTING GROUP S.A.S.,NIT,900555710,Servicios de apoyo a la silvicultura,Silvicultura y otras actividades forestales,Actividades de apoyo a la agricultura,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 81  6 A 51 I,esteban.gallo@fcgsas.com,ESTEBAN ADOLFO GALLO VALENCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-01-26,ESTACION DE SERVICIO HEROES DE ORIENTE SAS,NIT,900336508,Comercio al por menor de combustible para automotores,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor de bebidas y productos del tabaco en establecimientos especializados,GRANDE,NARIÑO,PASTO,KILOMETRO 6 VIA ORIE,julitacabeza@hotmail.com,ARAUJO MORA JORGE ELIAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1995-02-13,FEPCO ZONA FRANCA S A S,NIT,830001114,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,Mantenimiento y reparación especializado de maquinaria y equipo,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Comercio al por mayor de desperdicios desechos y chatarra,GRANDE,BOGOTA,BOGOTA D.C.,CARRERA 106 # 15 A -,contable@fepco.com.co,ILDEFONSO ROZO TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-07-12,COMPAÑIA SALUDABLE SAS,NIT,901196387,Otros tipos de comercio al por menor no realizado en establecimientos puestos de venta o mercados,,,,GRANDE,BOLIVAR,CARTAGENA,SANTA LUCIA MANZANA ,gerencia@companiasaludable.net,ISABEL INES VERGARA PALACIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1962-01-01,INDUSTRIAS CONCRETODO S.A.S.,NIT,890900443,Fabricación de artículos de hormigón cemento y yeso,,,,MEDIANA,ANTIOQUIA,BELLO,DIAGONAL 44  33 B 50,concretodo@concretodo.com.co,MAURICIO EDUARDO LOPEZ MURILLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-08-04,GRUPO EMPRESARIAL VINCULAMOS S.A.S,NIT,826003482,Lavado y limpieza incluso la limpieza en seco de productos textiles y de piel,Fabricación de otros artículos textiles n.c.p.,Otras actividades de limpieza de edificios e instalaciones industriales,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,MEDIANA,BOYACA,DUITAMA,CR 35 16 74,grupovinculamos@gmail.com,GIRALDO RAMIREZ ISABEL CRISTINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-02-18,ZONA FRANCA INDUSTRIAL COLMOTORES SAS,NIT,900416386,Fabricación de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Otras actividades de servicio de apoyo a las empresas n.c.p.,,,GRANDE,BOGOTA,BOGOTA D.C.,CLL 56A SUR NO 36A 0,notificacionoficialgm@gm.com,OMAR BENIGNO FONSECA TRUJILLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-05-20,PROINGCA SAS,NIT,900618804,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de edificios no residenciales,Preparación del terreno,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,MEDIANA,BOGOTA,BOGOTA D.C.,Carrera 69 C 65 23 S,correspondencia.proingca@gmail.com,GUSTAVO ANDRES CASTAÑO SIERRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-03-20,SOLUCIONES INTEGRALES EN TECNOLOGIA INFORMACION Y COMUNICACIONES SAS,NIT,900509391,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,MEDIANA,BOGOTA,BOGOTA D.C.,Cra 49B # 104a-12,nestor.munoz@sitic.com.co,NESTOR ANDRES MUÑOZ PARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-07-10,GRUPO ALIANZA ALZ S A S,NIT,900748210,Confección de artículos con materiales textiles excepto prendas de vestir,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de otros utensilios domésticos n.c.p.,Comercio al por menor de otros productos nuevos en establecimientos especializados,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 78 J No 60 A 82 ,grupoalzvaron@gmail.com,NELSON VARON RAMIREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-09-25,COMERCIALIZADORA INVERMALLAS S A S,NIT,900774001,Fabricación de otros productos elaborados de metal n.c.p.,Comercio al por mayor de metales y productos metalíferos,Construcción de otras obras de ingeniería civil,Fabricación de muebles,MEDIANA,BOGOTA,BOGOTA D.C.,Carrera 1 89 C 51 S ,contabilidad@invermallas.com,MARLEN  MENDEZ AREVALO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1998-03-05,LABORATORIOS DECNO S A S,NIT,830042086,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por mayor de materias primas agropecuarias animales vivos,Ensayos y análisis técnicos,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 27 A NO. 75A-10,adfina@decno.com,LUISA FERNANDA RIOS LEMOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-10-13,DOTACIONES SAGAL S.A.S.,NIT,900317501,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 12 sur No 68C ,servicioalcliente@sagaldotaciones.com,ARIADNA ESPERANZA RODRIGUEZ SUAREZ
