org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-05-21,FERRETERIA ARDILA Y SANTOS S.A.,NIT,900220034,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,,MEDIANA,SANTANDER,BARRANCABERMEJA,CR 33  57 29,arysanferreteria@hotmail.com,ARDILA SANTOS JONALD ALEXIS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-01-22,T Y P LOGISTICA Y TRANSPORTE S.A.S.,NIT,900692586,Transporte de carga por carretera,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Instalación especializada de maquinaria y equipo industrial,Construcción de otras obras de ingeniería civil,MEDIANA,ATLANTICO,BARRANQUILLA,CR 34 No 72 - 101,typlogisticaytransporte@hotmail.com,Torres Ojeda Alvaro Enrique
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-07-13,INVERSIONES CRECIENTE SAS,NIT,900988979,Construcción de otras obras de ingeniería civil,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 19 NO. 82 - 33  ,inversionescreciente1@gmail.com,JHOAN OSWALDO ROMERO CORREDOR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-09-16,FABILU S.A.S,NIT,900242742,Actividades de hospitales y clínicas con internación,Actividades de la práctica médica sin internación,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,GRANDE,BOGOTA,BOGOTA D.C.,CR 78 NO. 7 B 33,jefe.contabilidad@clinicacolombiaes.com,FAVIAN ALEJANDRO CORDON TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1980-05-06,INVERSIONES INMOBILIARIAS VENDOME LTDA,NIT,860080273,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,GRANDE,BOGOTA,BOGOTA D.C.,CL 81 NO. 11 68 OF 5,cjgil@vendome.com.co,DANIEL HAIME GUTT
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-03-02,ROOTT + CO S.A.S.,NIT,809007132,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,Fabricación de calzado de cuero y piel con cualquier tipo de suela,,GRANDE,TOLIMA,IBAGUE,ZN INDUSTRIAL EL PAP,contabilidad@kids.roottco.com,RAMOS MORENO CESAR ADOLFO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-04-04,GV GARCIA VILLA INGENIEROS S.A.S.,NIT,830118698,Construcción de otras obras de ingeniería civil,Construcción de carreteras y vías de ferrocarril,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 15 NO. 84-24 OF 5,garciavillaing@yahoo.com,OTTO HARRY GARCIA ZAMUDIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1988-05-11,LEMCO S.A.S,NIT,800032970,Otras actividades de distribución de fondos,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,Alojamiento en apartahoteles,GRANDE,BOGOTA,BOGOTA D.C.,DG 25 G 94 - 55,notificacionesjudiciales@lemco.co,DIANA MILENA VACA SOLANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-12-23,INTERCONTINENTAL DE SEGURIDAD LIMITADA,NIT,830039387,Actividades de seguridad privada,Actividades de servicios de sistemas de seguridad,Actividades de detectives e investigadores privados,,GRANDE,BOGOTA,BOGOTA D.C.,CL 135 NO. 52A-45,gerencia@intervig.com.co,DIEGO MARIA ROJAS GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-10-11,CLYDE INDUSTRIES COLOMBIA S.A.S,NIT,900388176,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 95 NO 13 - 55 ,info.colombia@clyde-industries.com,BRENT EDWARD BEACHY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-09-06,KUBIKA LOFT & DESING S.A.S.,NIT,900483318,Comercio al por menor de electrodomésticos y gasodomésticos muebles y equipos de iluminación en establecimientos especializados,Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados,,,GRANDE,ATLANTICO,BARRANQUILLA,CR 65 No 76 - 174,kubikasas@hotmail.com,Redondo Polanco Ledys Gregoria
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-09-18,HEINSOHN HUMAN GLOBAL SOLUTIONS S.A.S.,NIT,900173404,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de consultoría de gestión,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de servicio de apoyo a las empresas n.c.p.,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 13 Nº 82 49 PISO,contabilidad@heinsohn.com.co,DIEGO FERNANDO MARIN SANABRIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-05-13,CLINICA DEL SISTEMA NERVIOSO S.A.S,NIT,822001338,Actividades de hospitales y clínicas con internación,Actividades de atención residencial para el cuidado de pacientes con retardo mental enfermedad mental y consumo de sustancias psicoactivas,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,Otras actividades de atención en instituciones con alojamiento,GRANDE,META,VILLAVICENCIO,CARRERA 39 N. 32 - 1,renovarltda.contabilidad@gmail.com,LOZANO PEÑA ROSARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1975-07-04,EQUIPOS Y SERVICIOS S.A.S,NIT,860045058,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de arquitectura,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 19A NO 84 -1,eyselectronica@equiposyserviios.com.co,JUAN GABRIEL CARREÑO SILVA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-09-06,THE COCKTAIL AMERICA SAS,NIT,900552000,Actividades de consultoría de gestión,Publicidad,,,MEDIANA,BOGOTA,BOGOTA D.C.,Avenida Carrera 9 10,admonlatam@the-cocktail.com,JUAN JOSE URIBE LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1990-12-07,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S.,NIT,800113955,Transporte de pasajeros,Transporte de carga por carretera,Comercio al por menor de combustible para automotores,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,GRANDE,BOLIVAR,CARTAGENA,SAN JOSE DE LOS CAMP,transmamonal@yahoo.com,EDUARDO  BARCENAS VERGARA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1995-04-05,SWCOL SAS,NIT,830002711,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,,MEDIANA,BOGOTA,BOGOTA D.C.,AC 100 8A -55 TO C O,comercial@swcol.co,VICTOR HUGO AYALA CARREÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1986-07-24,AGROCOAL S.A.S,NIT,860353573,Extracción de hulla (carbón de piedra),Construcción de carreteras y vías de ferrocarril,Construcción de otras obras de ingeniería civil,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,MEDIANA,BOGOTA,BOGOTA D.C.,CLL 169B 75 73,administracion@agrocoal.com,HERNANDO  VEGA LLANOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1990-09-11,UPSISTEMAS S A S,NIT,800105706,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Mantenimiento y reparación especializado de equipo eléctrico,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Otras instalaciones especializadas,GRANDE,BOGOTA,BOGOTA D.C.,AV CL 24 No. 95 12 B,gerencia@upsistemas.com,MARTHA HELENA HERNANDEZ DE GOMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-01-23,PROGRAMA MADRE CANGURO INTEGRAL LTDA,NIT,900196201,Actividades de la práctica médica sin internación,Otras actividades de atención de la salud humana,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 44 B NO 53-50,secretariaadmonpmci@programacanguro.org,NATHALIE  CHARPAK 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-12-09,CENTRO COLOMBO AMERICANO LTDA.,NIT,800248836,Otros tipos de educación n.c.p.,,,,GRANDE,MAGDALENA,SANTA MARTA,CALLE 26 N. 4- 45,ccastamta@yahoo.com,CLARA EUGENIA GALVIS CARDENAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-02-13,DEL CASTILLO CONSULTORES ASOCIADOS S.A.S.,NIT,900685873,Actividades jurídicas,Comercio al por mayor de productos alimenticios,,,MEDIANA,ATLANTICO,BARRANQUILLA,CRA 48 # 72-40 OF 30,delcastillo_2606@hotmail.com,Del Castillo Bonilla Miguel Antonio
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-02-15,H&M FIGURADOS SAS,NIT,901053694,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR   89 A NO 10 47,hmfigurados@gmail.com,FELIX HERNANDO SUAREZ MUÑOZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-08-26,LOGISTICA Y DISTRIBUCION COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADAS,NIT,901002573,Transporte de carga por carretera,Otras actividades complementarias al transporte,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 98 25G 10 BG15,eqlcolombia@msn.com,ELIECER  QUISADO LUGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1992-08-27,PRESS APLIQUE SAS,NIT,800172508,Actividades de impresión,Comercio al por menor de libros periódicos materiales y artículos de papelería y escritorio en establecimientos especializados,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 64 # 113A -32,contabilidad@pressaplique.com,LUIS FERNANDO RODRIGUEZ OSORIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-08-15,ILUNION LAVANDERIA BOGOTA SAS,NIT,901108243,Lavado y limpieza incluso la limpieza en seco de productos textiles y de piel,,,,MEDIANA,CUNDINAMARCA,COTA,KM 1 VIA SIBERIA FUN,pperezp@ilunion.com,CRISTOBAL  CUEVAS GIMENEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-02-05,ASIR INVERSIONES SAS,NIT,901359153,Actividades de administración empresarial,Actividades de consultoría de gestión,Actividades inmobiliarias realizadas con bienes propios o arrendados,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,MEDIANA,CESAR,AGUACHICA,CALLE 7  33 - 20,gerenciaasir@gmail.com,PINILLA MARQUEZ RODOLFO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-02-16,PROMOTORA KAKUUNA S A S,NIT,900500296,Construcción de edificios residenciales,Construcción de otras obras de ingeniería civil,Actividades inmobiliarias realizadas con bienes propios o arrendados,,GRANDE,BOGOTA,BOGOTA D.C.,CRA 7 C NO. 125 18 P,documentos@urbanistika.com.co,JAIRO RODRIGUEZ PORRAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-12-09,REYNA ROMERO & CIA S. EN C.,NIT,800249542,Actividades inmobiliarias realizadas con bienes propios o arrendados,Otras actividades de servicio de apoyo a las empresas n.c.p.,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,GRANDE,BOGOTA,BOGOTA D.C.,TV 23 NO. 93 23,sofia.vargas@grupoamarey.com,MARIA ELENA REYNA ROMERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1995-04-18,AGENCIA DE ADUANAS PROFESIONAL S.A.S NIVEL 1 - SIAP,NIT,830003079,Otras actividades complementarias al transporte,,,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 25 G NO 100 - ,agerencia@siap.com.co,MARIO  PEÑA CASTRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-04,WOLOX COLOMBIA S.A.S,NIT,901177770,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,ANTIOQUIA,MEDELLIN,CR 30 CL 7 A A 207,saira.lopez@accenture.com,MARIA FERNANDA SUAREZ LONDOÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1982-06-08,FONDO NACIONAL DE GARANTIAS S A,NIT,860402272,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 26 A NO. 13 97,daniel.ramirez@fng.gov.co,JAVIER ANDRES CUELLAR SANCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-12-28,STRYKER COLOMBIA SAS,NIT,900403832,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Actividades combinadas de servicios administrativos de oficina,Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,Calle 116 No. 7-15 P,carolina.cardenas@stryker.com,FABIO LEON ALZATE RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-08-09,TRANSPORTADORA LA NUEVA ERA LTDA,NIT,830090207,Transporte de carga por carretera,,,,MEDIANA,CUNDINAMARCA,COTA,CLL 80 KM 1.5 VIA SI,gerencia@transnuevaera.com,MARTHA ELENA RODRIGUEZ ARDILA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-01-20,LATIN PACK S.A.S.,NIT,830122904,Comercio al por mayor de otros productos n.c.p.,,,,MEDIANA,CUNDINAMARCA,MOSQUERA,AV LONGITUDINAL DE O,rociocastillo@latin-pack.com,CASTILLO MELO BRIGITTE ROCIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-06-20,SORING CLINICA DE HERIDAS Y MEDICINAS INTEGRATIVAS SAS,NIT,900532173,Actividades de la práctica médica sin internación,Actividades de apoyo terapéutico,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 6 A NO. 69 F 54,comercial@soring.com.co,JUAN SEBASTIAN ACEVEDO RIVAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1973-03-30,SEGUROS COMERCIALES BOLIVAR S.A.,NIT,860002180,Seguros generales,,,,GRANDE,BOGOTA,BOGOTA D.C.,AV EL DORADO 68 B 31,notificaciones@segurosbolivar.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-03-27,POVELO CONSTRUCCIONES SAS,NIT,901472898,Construcción de edificios residenciales,Construcción de edificios no residenciales,Construcción de otras obras de ingeniería civil,Construcción de proyectos de servicio público,GRANDE,CUNDINAMARCA,ZIPAQUIRA,CL 3 B NO. 14 20,povelo.construcciones@gmail.com,RAMON RICARDO POVEDA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-12-18,CONFECCIONES CARIBEAN S.A.S,NIT,809009265,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,MEDIANA,TOLIMA,IBAGUE,CR 6 N 17-13,admon@confeccionescaribean.com,TRUJILLO PINILLA JENNIFER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-08-08,PRODUCTOS DE ASEO 1A LTDA,NIT,900340642,Otras industrias manufactureras n.c.p.,Comercio al por mayor de otros utensilios domésticos n.c.p.,,,MEDIANA,CUNDINAMARCA,MOSQUERA,CRA 1 NO. 3-52 BG 4 ,sandra.briceno@productosdeaseo1a.com.co,BRICEÑO MORENO SANDRA MILENA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-06-03,COMERCIALIZADORA COLRAD S.A.S.,NIT,900441487,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Actividades de consultoría de gestión,Mantenimiento y reparación especializado de maquinaria y equipo,MEDIANA,ATLANTICO,BARRANQUILLA,CL 36 B No 08 C - 92,radiadorescolrad@hotmail.com,Quiroz Navarro Myriam
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-02-13,QUIRONPREVENCION COLOMBIA S.A.S,NIT,900592369,Otras actividades profesionales científicas y técnicas n.c.p.,Otras actividades de atención de la salud humana,Comercio al por mayor de otros productos n.c.p.,,GRANDE,BOGOTA,BOGOTA D.C.,CL 99 NO. 13 A - 30 ,jenny_lizcano@quironprevencion.com,JENNY ALEXANDRA LIZCANO CASTRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-09-20,CONECTAMOS DE COLOMBIA S.A.S.,NIT,900659900,Otras actividades de telecomunicaciones,Actividades de telecomunicaciones alámbricas,Transporte de pasajeros,,GRANDE,ATLANTICO,BARRANQUILLA,CL 63 B No 29 - 97,conectamosdecolombia@hotmail.com,Martinez Olivares Katy Luz
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1978-09-27,VIVIR INVERSIONES S.A.S,NIT,890206486,Actividades de administración empresarial,,,,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 35 # 19 - 41 O,fernandocastillo@abogadosfc.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-05-30,MAQUICONSTRUCCIONES SAS,NIT,822005333,Construcción de carreteras y vías de ferrocarril,Construcción de otras obras de ingeniería civil,Transporte de carga por carretera,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,MEDIANA,META,VILLAVICENCIO,CALLE 15 Nro. 40 - 0,maquiconstrucciones@hotmail.com,CESPEDES OSPINA CARLOS YESID
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-01-13,INDUSTRIAS METALICAS AYA S.A.S.,NIT,860031948,Fabricación de muebles,Comercio al por menor de electrodomésticos y gasodomésticos muebles y equipos de iluminación en establecimientos especializados,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,BOGOTA,BOGOTA D.C.,TV 78 C NO. 6D-27,info@induaya.com,AYA TORO JANNETH VICTORIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-09-20,JAIMES RUEDA & COMPAÑIAPRECIMEC S.A.S.,NIT,900656724,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Instalaciones eléctricas,Actividades especializadas de diseño,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 23 # 22 - 23,subgerencia@quirurgicos.co,RUEDA UCROS JUANITA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1972-03-20,ENVASES PUROS INTERNATIONAL SAS,NIT,860016767,Fabricación de papel y cartón ondulado (corrugado) fabricación de envases empaques y de embalajes de papel y cartón,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 62 NO. 17-90,alvaro.romero@envasespuros.com.co,DIETLOF  VON ARNIM SALAZAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-10-13,LOGISTICA Y TRANSPORTE TERRESTRE S.A.S,NIT,900390291,Transporte de carga por carretera,Almacenamiento y depósito,,,MEDIANA,CUNDINAMARCA,CAJICA,AV 3 NO. 10 42,administracion@lmlogisti.com,JOSE IGNACIO LEON LOVERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1982-09-09,AGROINDUSTRIAL DE LA SABANA SA,NIT,860508202,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 68  12 - 21 OF,agroindustrialsabana@hotmail.com,JOHANNES KLING MAZUERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-05-16,PLUS+ENERGY S.A.S.,NIT,901065873,Comercio al por mayor de combustibles sólidos líquidos gaseosos y productos conexos,Almacenamiento y depósito,,,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 100 NO. 19-61 ,jtorres@pluscombustibles.com,JUAN PABLO TORRES HERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-10-28,EFICIENCIA LABORAL S.A.S.,NIT,900393076,Otras actividades de provisión de talento humano,,,,MEDIANA,CUNDINAMARCA,FACATATIVA,CR 2 7 157,eficiencialaboralsas@hotmail.com,CARRILLO DEVIA JOSE FRANCISCO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-06-22,SISTEMA VERDE SOCIEDAD POR ACCIONES SIMPLIFICADA - EMPRESA DE SERVICIOS PÚBLICOS PUDIENDO DENOMINARSE A SU VEZ SISTEMA VERDE S.A.S. - E.S.P.,NIT,900806086,Tratamiento y disposición de desechos no peligrosos,Almacenamiento y depósito,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 48 A 16 SUR ,administracion@sistemaverde.com.co,PABLO SANTIAGO AGUDELO MADRID
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-02-21,PROPLANTAS S A,NIT,830099077,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por mayor de otros productos n.c.p.,,,MEDIANA,CUNDINAMARCA,COTA,CENTRO EMPRESARIAL M,contabilidad@proplantas.com,ESTHER JULIA LOPEZ DE AFANADOR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1996-07-03,TAYLOR Y JOHNSON LTDA,NIT,830018817,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,BOGOTA,BOGOTA D.C.,TV 35 N 27 89 SUR,orietta.moscarella@gmail.com,FLAVIO  VELEZ CORNEJO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-02-12,MANUFACTURAS REYMON S A,NIT,830135173,Confección de prendas de vestir excepto prendas de piel,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,Comercio al por mayor de prendas de vestir,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,BOGOTA,BOGOTA D.C.,CL 11 27 47,administracion@reymon.com.co,BILMAR YOBAN BURGOS ORTIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-12-29,CONSTRUIR Y VIVIR S.A.S.,NIT,901039550,Construcción de otras obras de ingeniería civil,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43  49  44 I,juanferh1107@hotmail.com,SNEIDER ALEJANDRO GIL PARRA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-23,IKONSTRUIR S A S,NIT,900928512,Construcción de edificios residenciales,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Construcción de edificios no residenciales,GRANDE,BOGOTA,BOGOTA D.C.,CL 100 NO. 8 A 49 TO,ikonstruir@gmail.com,ALEJANDRO HERNANDEZ PARAMO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1992-11-20,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,800180176,Actividades de la práctica médica sin internación,Otras actividades de atención de la salud humana,,,GRANDE,BOGOTA,BOGOTA D.C.,CLL 19 NO. 3-50 PISO,contabilidad@cendiatra.com,MANUEL ENRIQUE CASTELLANOS BUENDIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2006-10-05,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,NIT,900110992,Actividades de la práctica médica sin internación,Actividades de apoyo terapéutico,Otras actividades de atención de la salud humana,,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 51 # 38 - 53 -,gerencia@clinicalariviera.com,LANDINEZ GALINDO NUVIS YANETH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1973-08-08,ACERIAS DE LOS ANDES S A S,NIT,860037699,Fundición de hierro y de acero,,,,MEDIANA,BOGOTA,BOGOTA D.C.,AV 68 NO. 39I-65 SUR,aceandes@aceandes.com,DIANA SULLY CAMARGO ALFONSO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1983-12-12,GRUPO CONSULTOR ANDINO SAS,NIT,860516834,Actividades de agencias de cobranza y oficinas de calificación crediticia,Actividades de centros de llamadas (call center),,,MEDIANA,BOGOTA,BOGOTA D.C.,CLL 30 A NO. 6-22 OF,ajelkh@grupoconsultorandino.com,ANGELICA JELKH MONTEALEGRE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-09-25,CUBIERTAS TECNICAS DE COLOMBIA S.A.S.,NIT,811045673,Construcción de otras obras de ingeniería civil,Terminación y acabado de edificios y obras de ingeniería civil,Construcción de edificios residenciales,Actividades de ingeniería y otras actividades conexas de consultoría técnica,MEDIANA,ANTIOQUIA,ITAGUI,CR 64 NRO 35 - 40,contabilidad@cubiertec.com,BERRIO MONCADA JOSE DAVID
