org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-02-20,MOADW SAS,NIT,900594367,Portales web,Actividades especializadas de diseño,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,PEQUEÑA,BOGOTA,BOGOTA D.C.,Cra62 # 103 -44 Of 7,sergio@moadw.com,SERGIO ANDRES LOPEZ DIAZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-01-14,HIPERCEPT SOLUTIONS COLOMBIA S.A.S.,NIT,900583132,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 42  14  11 O,sebastian.palacio@realpage.com sandra.alvarez@realpage.com,ANDRES FELIPE PATIÑO LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-03,CORVATECH SAS,NIT,901024343,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,PEQUEÑA,BOGOTA,BOGOTA D.C.,CL 152 NO. 58 51 OF ,rcorrea@corvatech.com,RICARDO ALBERTO CORREA LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-10-20,ZIRUMA WOOD ZF S.A.S,NIT,901422627,Edición de programas de informática (software),Fabricación de otros productos de madera fabricación de artículos de corcho cestería y espartería,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Fabricación de otros productos de cerámica y porcelana,MEDIANA,ANTIOQUIA,RIONEGRO,KM 8 P  U  N  T  O 5,admn@ziruma.com,BERNAL ARANGO MARIA CAMILA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-05-16,JUST IN TIME SOLUTIONS TRADE S.A.S.,NIT,900731082,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por mayor de computadores equipo periférico y programas de informática,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,MEDIANA,ANTIOQUIA,ENVIGADO,CR 48 NO 48C SUR 86 ,contactenos@jitsolutions.com.co,BAHAMON GENE CAMILO ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-09-11,MODUX CO S.A.S.,NIT,900173876,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría de gestión,PEQUEÑA,BOGOTA,BOGOTA D.C.,CALLE 118 NO 19-52 O,info@modux.co,DAVID ALBERTO ESCOBAR BEDOYA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-05-04,COMARCH COLOMBIA S.A.S,NIT,900967807,Edición de programas de informática (software),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,PEQUEÑA,BOGOTA,BOGOTA D.C.,CL 72 NO. 10 - 07 OF,abogado5@cuestalawyers.com,CUESTA QUINTERO JUAN CARLOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-10-16,TALENTO SOLIDO S.A.S,NIT,900246638,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de empresas de servicios temporales,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,MEDIANA,BOGOTA,BOGOTA D.C.,AV CALLE 26 N 85D- 5,contabilidad@talentosolidoti.com.co,MILTON AUGUSTO FIERRO RAMIREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-02-28,GESTION DE SEGURIDAD ELECTRONICA S.A,NIT,900204272,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de servicios de información n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 77 # 7 - 44 OF,info@gse.com.co,ALVARO DE BORJA CARRERAS AMOROS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-10-01,BUSINESS TECHNOLOGY DEVELOPMENT S.A.S.,NIT,901327598,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,PEQUEÑA,VALLE DEL CAUCA,CALI,CL 36 NORTE # 6 A - ,sandrazuluagasanta@gmail.com,SANDRA YANNETHE ZULUAGA SANTA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-07,M&T CONSULTING S.A.S.,NIT,900923248,Edición de programas de informática (software),Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,PEQUEÑA,ANTIOQUIA,MEDELLIN,CIRCULAR 2 DA 66 B 3,jvelasquez001@gmail.com,JHON ORLANDO VELÁSQUEZ CUARTAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-08-02,GLOBALTEK INTERNATIONAL DE COLOMBIA SAS,NIT,901248380,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,PEQUEÑA,BOGOTA,BOGOTA D.C.,CALLE  93 N0  15 - 5,legal@globaltekinternational.com,CARLOS ALBERTO MARTINS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-09-17,INGENIERIA Y SISTEMAS DE COLOMBIA S.A.S,NIT,901214663,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de otras obras de ingeniería civil,PEQUEÑA,VALLE DEL CAUCA,CALI,AVENIDA 5 NORTE # 23,sistecol@outlook.com,CARLOS EUGENIO MURCIA CASTRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-03-09,HIGH CLOUD TEC SAS,NIT,900827911,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,BOGOTA,BOGOTA D.C.,Carrera 10 54 A 48 E,comercial@highcloudtec.com,OSCAR IVAN OCAMPO SILVA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-09-26,A-MAQ S.A.,NIT,811025080,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,ANTIOQUIA,MEDELLIN,CALLE 26  81  51,info@a-maq.com,ANDRES FELIPE GONZALEZ ELORZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1991-09-19,DCA TECHNOLOGY SAS,NIT,800141533,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,BOLIVAR,CARTAGENA,SOCORRO MZA 88 LOTE ,gerenciadca@dcatech.com nespana@dcatech.com,JACKELIN  ESPAÑA AREVALO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1990-07-16,INDUDATA S A S,NIT,800104672,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de consultoría de gestión,PEQUEÑA,BOGOTA,BOGOTA D.C.,CRA 28 N 85 A 59,administrativo@indudata.com,ALEJANDRO  MARTINEZ ORRANTIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-07-05,G MAS S A S,NIT,900159795,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,Ensayos y análisis técnicos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,PEQUEÑA,BOGOTA,BOGOTA D.C.,Carrera  13 NO. 71 -,jjaramillo@gmaslab.com,JOSE MARIA JARAMILLO MEJIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-07-15,INFRATEC SPA SUCURSAL COLOMBIA,NIT,901504117,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,BOGOTA,BOGOTA D.C.,CL 99 NO. 14 49 P 4 ,emendoza@sacyr.com,EDGAR AUGUSTO MENDOZA CHAPETA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-25,LEXICA SAS,NIT,900852349,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,CUNDINAMARCA,CHIA,KM 2 VIA CHIA CAJICA,adm@factica.com.co,MARCELO PUIATTI
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-04-30,ETAIROS BUSINESS SOLUTIONS S.A.S,NIT,900520485,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,VALLE DEL CAUCA,CALI,CL 3 A # 35 - 35 SAN,info@etairos.co,JORGE ALBERTO CARVAJAL QUINTERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-01-24,ONKORE S.A.S.,NIT,901358793,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Edición de programas de informática (software),PEQUEÑA,BOGOTA,BOGOTA D.C.,CL 160 # 72 51 TO 6 ,mboada@onkore.ai,MAURICIO  BOADA BELTRAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-03-22,ART2SEC SAS,NIT,900953412,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de telecomunicaciones,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,BOGOTA,BOGOTA D.C.,CALLE 73 # 9 - 42 of,amauri.orjuela@art2sec.com,DIEGO AMAURI ORJUELA SANTAMARIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1997-07-17,MACRO PROYECTOS S.A.S,NIT,830033498,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,MEDIANA,BOGOTA,BOGOTA D.C.,Calle 119 No 9 C - 3,info@macroproyectos.com,JOSE MARIO MARTINEZ BAYONA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-07-14,VORTEXBIRD S.A.S.,NIT,900369307,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,VALLE DEL CAUCA,CALI,CL 18 # 118 - 241 OF,info@vortexbird.com,DIEGO ARMANDO GOMEZ MOSQUERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1994-04-13,T4I S.A.S BIC,NIT,800225066,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Otras actividades de tecnologías de información y actividades de servicios informáticos,PEQUEÑA,SANTANDER,BUCARAMANGA,CARRERA 23 # 102 - 3,ggaravit@technology4i.com,GARAVITO FLOREZ GERARDO ARMANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-09-08,ZTE COLOMBIA S A S,NIT,900466896,Otras actividades de telecomunicaciones,Comercio al por mayor de equipo partes y piezas electrónicos y de telecomunicaciones,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,CR 68 A NO 24 B - 10,finance.sas@zte.com.cn,JUNJUN JIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-09-21,GCA TECHNOLOGIES S A,NIT,830070873,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de servicio de apoyo a las empresas n.c.p.,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,GRANDE,BOGOTA,BOGOTA D.C.,CRA 13  NO 96 - 82 O,contabilidad@gcatech.net,GUILLERMO CORREDOR MATIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-12-14,MAPPING NOW S.A.S,NIT,901139415,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de consultoría de gestión,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de fotografía,PEQUEÑA,BOGOTA,BOGOTA D.C.,CR 15 NO. 80 18 AP 5,vladimir@mappingnow.com,VLADIMIR  GORDILLO BENITEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-10-24,IIS TECHNOLOGY SOLUTIONS SAS,NIT,901040640,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de arquitectura,PEQUEÑA,BOGOTA,BOGOTA D.C.,CALLE 52 SUR No. 38 ,info@iistec.com.co,CAROLINA  LOPEZ MOLINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-09-12,STRUCTUM INGENIERIA S.A,NIT,900172604,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Construcción de otras obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Otras actividades de tecnologías de información y actividades de servicios informáticos,PEQUEÑA,VALLE DEL CAUCA,CALI,CL 40 NORTE # 6 A - ,andres.valencia@structum-co.com,CAROLINA  LASSO ARCE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-08-22,GROOVE MEDIA TECHNOLOGIES S.A.S,NIT,830107627,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de servicios de sistemas de seguridad,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),PEQUEÑA,BOGOTA,BOGOTA D.C.,CR  9  #  80  -  12 ,juan.arango@gmt.com.co,JUAN DIEGO ARANGO ORDOÑEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-02-17,DATACENTER COLOMBIA SAS,NIT,900415354,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por mayor de computadores equipo periférico y programas de informática,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,GRANDE,BOGOTA,BOGOTA D.C.,AV CL 26 # 69 76 TOR,gerencia.datacenter@dcsas.com.co,ALVARO FERNANDO DELGADO MARINO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-03-08,MUNDIREDES S A S,NIT,900138244,Otras actividades de telecomunicaciones,Otras instalaciones especializadas,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,PEQUEÑA,BOGOTA,BOGOTA D.C.,CALLE 49A #68-75,mundiredes@hotmail.com,OMAR  ANGEL RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-18,AVANTICA TECHNOLOGIES S.A.S.,NIT,901323703,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Edición de programas de informática (software),Otras actividades de tecnologías de información y actividades de servicios informáticos,,MEDIANA,VALLE DEL CAUCA,CALI,CL 36 # 128 - 321 ZN,facturas.cal@encora.com,JOSE LUIS LEAL PALMA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-07-23,IMAGINE CX SAS,NIT,900873108,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,BOGOTA,BOGOTA D.C.,CARRERA  54 C  # 143,leidy.ospina@imaginecx.co,LEYDY DIANA OSPINA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-01-19,INTECHSYS S.A.S,NIT,900129090,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Otros tipos de comercio al por menor no realizado en establecimientos puestos de venta o mercados,PEQUEÑA,BOGOTA,BOGOTA D.C.,CLLE 152 72 85 INT 2,contacto@intechsyscol.com,FABIAN ERNESTO RODRIGUEZ LEON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1993-06-04,BRANCH OF MICROSOFT COLOMBIA INC,NIT,800198591,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Publicidad,GRANDE,BOGOTA,BOGOTA D.C.,CL 92 NO. 11 - 51 P ,lilibet.gonzalez@microsoft.com,ANDRES MAURICIO RENGIFO GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-07-12,A.O.S. S.A.S.,NIT,900635119,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,,GRANDE,ANTIOQUIA,MEDELLIN,DG 75 D CL 1 221 CA ,aura.becerra@aossas.com servando.bejarano@aossas.com servandouno@gmail.com,CAMILA ANDREA PORTILLA HUAZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-07-06,BRANCH OF INVERSOFT GROUP COLOMBIA LLC S.A.S.,NIT,900298719,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,VALLE DEL CAUCA,CALI,CL 44 NORTE # 2 A - ,administrativo@helppeoplecloud.com,ANTONIO JOSE JIMENEZ MELO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-07-09,PRONÓSTICA S.A.S.,NIT,900368278,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,ANTIOQUIA,MEDELLIN,CARRERA 48  12 SUR 7,carlos.escobar@pronostica.com.co diana.perez@pronostica.com.co,CARLOS ALBERTO ESCOBAR RAMIREZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-02-11,LATTITUDE CORP SAS,NIT,900818856,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),MEDIANA,BOGOTA,BOGOTA D.C.,Calle 106 # 53 - 39 ,daniel.hidalgo@lattitude.la,DANIEL EDUARDO HIDALGO ROJAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-08-23,J2K SECURITY GROUP SAS,NIT,900376939,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Comercio al por mayor de computadores equipo periférico y programas de informática,Otras actividades de tecnologías de información y actividades de servicios informáticos,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,PEQUEÑA,BOGOTA,BOGOTA D.C.,CRA 55 # 67A - 50,contactenos@j2ksec.com,ORLANDO ANTONIO SARMIENTO FRANCO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-09-18,GESTION TECNOLOGISTICA S.A.S,NIT,900661411,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,BOLIVAR,CARTAGENA,CALLE 30  17  36 BR.,contabilidad@central.com.co,CAROLINA  OTOYA VISBAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-07-25,COGNOSONLINE SOLUTIONS COLOMBIA S A,NIT,830074045,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,GRANDE,BOGOTA,BOGOTA D.C.,CALLE 93 15 73 P4 OF,esuarez@cognosonline.com,ADOLFO LEON REYES SATIZABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-09-07,DATA TECHNOLOGY S.A.S,NIT,901408590,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Instalaciones eléctricas,PEQUEÑA,CUNDINAMARCA,CHIA, AUTOPISTA NORTE KM1,oscar.moreno@datatec.com.co,OSCAR ARLEY MORENO QUIROGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-12-13,ONE CLICK SAS,NIT,900483274,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,PEQUEÑA,BOGOTA,BOGOTA D.C.,AV. CARRERA 45 # 97 ,admin@one-click.com.co,GARCIA GOYENECHE CAMILO FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2007-09-24,CREANDO SOLUCIONES INFORMATICAS LTDA,NIT,900174631,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,SANTANDER,BUCARAMANGA,CALLE 58 # 32 - 67 P,info@creandosoft.com.co,RUEDA POLO JESUS DAVID
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-12-13,MATRIX EVOLUTION SAS,NIT,900403435,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,PEQUEÑA,BOGOTA,BOGOTA D.C.,CARRERA 7 N. 127-48 ,lsanchez@matrix-evolution.com.co,ALVARO  SANTAMARIA HERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-08-04,CORUS SYSTEMS & CONSULTING GROUP COLOMBIA SAS,NIT,900373414,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Otras actividades de tecnologías de información y actividades de servicios informáticos,,PEQUEÑA,BOGOTA,BOGOTA D.C.,Calle 100 19 A 50 OF,nelson.cuenca@corusconsulting.com,NELSON HERNAN CUENCA ARIAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-09-05,SERVICIOS EMPRESARIALES DE INFORMACION S.A.S.,NIT,900238988,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 13 NO. 96 - 67 O,info@serempre.com,BILLY ALEXANDER CAMARGO COHEN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-11-19,MNEMO COLOMBIA SAS,NIT,900396176,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de bibliotecas y archivos,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 99 N° 10-19 99,h.dejesusvelez@mnemo.com,ANTONIO VICENT VICENT PECHARROMAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-10-10,2NV S A S,NIT,901016909,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 58 NO. 128 -,nacho@2nv.co,NESTOR IGNACIO CAROU 
