org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-12-17,FERTILIZANTES HJ S.A.S,NIT,901440220,Fabricación de abonos y compuestos inorgánicos nitrogenados,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,,,MEDIANA,HUILA,GARZON,ZONA INDUSTRIAL KM 2,fertilizanteshj@gmail.com,PARGA RIVAS JESUS ARCESIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-11-06,COMERCIALIZADORA OLPAR S.A.S.,NIT,901195564,Comercio al por mayor de productos alimenticios,Comercio al por menor de leche productos lácteos y huevos en establecimientos especializados,Actividades combinadas de servicios administrativos de oficina,,MEDIANA,TOLIMA,IBAGUE,KM 1 VIA AEROPUERTO ,moisesolh@gmail.com,OLARTE HENAO MOISES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-08-15,YUMBO LIMPIO S.A.S. ESP,NIT,901312977,Recolección de desechos no peligrosos,,,,MEDIANA,VALLE DEL CAUCA,YUMBO,CL 11 # 32 A - 109 Z,yumbolimpio@servintegrales.com.co,ALEJANDRO  REYES POLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-01-24,HC CONSTRUCCIONES DEL CARIBE S.A.S.,NIT,901361007,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de otras obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de consultoría de gestión,MEDIANA,SUCRE,SINCELEJO,CL 25 A  12 E  123 B,hcconstruccionesdelcaribesas@gmail.com,PACHECO ATENCIA DAVID FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-01-06,O C FAMILIA S.A.S.,NIT,901443337,Expendio a la mesa de comidas preparadas,Expendio por autoservicio de comidas preparadas,,,MEDIANA,BOLIVAR,CARTAGENA,CALLE 25  8B - 153 B,contabilidadsannicolas2020@gmail.com,NICOLAS  OSMA CASTAÑEDA
,,2020-03-16,AGRO MIL AGROS S.A.S.,NIT,901377609,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Actividades de apoyo a la agricultura,,,MEDIANA,ANTIOQUIA,SAN PEDRO,CALLE 45  50  72,gerencia@agromilagros.com.co,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-16,AGRO MIL AGROS S.A.S.,NIT,901377609,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Actividades de apoyo a la agricultura,,,MEDIANA,ANTIOQUIA,SAN PEDRO,CALLE 45  50  72,administrativo@agromilagros.com.co,PABLO  SALDARRIAGA TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-04-27,BAYPORT ASESORES LTDA,NIT,901186750,Actividades de agentes y corredores de seguros,Evaluación de riesgos y daños y otras actividades de servicios auxiliares,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 16 No. 97 - ,carlos.rangel@bayport.com.co,ALBA DIONELLY MARCELO MELGAREJO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-07-02,POLLOS MI JUANO SAS,NIT,901298682,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 12 A NO. 44 44,pollosmijuano@gmail.com,ANA FERNANDA CARDENAS VERGARA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-01-27,ARROZ RAMOS S.A.S,NIT,901364919,Elaboración de productos de molinería,Comercio al por mayor de materias primas agropecuarias animales vivos,Actividades de envase y empaque,,MEDIANA,NORTE DE SANTANDER,CUCUTA,VDA NUCLEO KDX 91 CO,arrozramos.sas@outlook.com,RAMOS BLANCO MARIA EUGENIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-12-29,NEOCONSTRUCCIONES BOLIVAR S.A.S. ZOMAC,NIT,901552077,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Construcción de otras obras de ingeniería civil,Actividades de contabilidad teneduría de libros auditoría financiera y asesoría tributaria,,MEDIANA,BOLIVAR,SAN JUAN NEPOMUCENO,CL 17 CR 15 - 12 PAL,nbolivarzomac@gmail.com,JAHIR  PATIÑO RICARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-07-17,RITTAL S.A.S.,NIT,900164399,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Comercio al por mayor no especializado,,MEDIANA,CUNDINAMARCA,FUNZA,AUT BTA MDE K7  PARQ,admon@rittal.com.co,VON BILA BRAUTIGAM ALEXANDER ERNST
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-15,THOMSON REUTERS DE COLOMBIA S.A.S,NIT,901164787,Otras actividades de tecnologías de información y actividades de servicios informáticos,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 93ª NO. 13 - 2,teresa.vergara@thomsonreuters.com,LUIS CARLOS RIAÑO VELASQUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-01-06,INDUSTRIA GANADERA S.A.S.,NIT,901159977,Procesamiento y conservación de carne y productos cárnicos,Comercio al por mayor de materias primas agropecuarias animales vivos,Cría de ganado bovino y bufalino,,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 47 # 29 - 33 O,industriaganadera@hotmail.com,PINILLA PINEDA ERIKA DANIELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-16,EL GRAN CAMARON KILLERO S.AS.,NIT,901145890,Expendio a la mesa de comidas preparadas,,,,MEDIANA,TOLIMA,IBAGUE,MZ 17 CA 2,grancamaron_killero@hotmail.com,REALES RAMIREZ JORGE ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-05-15,INDUSTRIAL DE ALIMENTOS FLOREZ Y CIA S.A.S.,NIT,890931484,Elaboración de otros productos alimenticios n.c.p.,Otras actividades de limpieza de edificios e instalaciones industriales,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 50 FF 8 SUR ,diana.giraldo@induali.com.co,DIANA ALEJANDRA GIRALDO RIAÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-11-06,JB ZONA FRANCA S.A.S.,NIT,901228668,Construcción de otras obras de ingeniería civil,Fabricación de maquinaria agropecuaria y forestal,Mantenimiento y reparación especializado de maquinaria y equipo,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,MEDIANA,VALLE DEL CAUCA,YOTOCO,KM 112 VIA BUGA-BUEN,jbmantenimiento@hotmail.com,BONILLA SALAZAR JORGE EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-03-08,IMPORTACIONES Y EXPORTACIONES COAGROMEX S.A.S.,NIT,901464183,Comercio al por mayor de productos alimenticios,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,MEDIANA,NARIÑO,IPIALES,CARRERA 7 NO. 14 - 8,coagromexsas@gmail.com,NARVAEZ CHAMORRO CRISTINA PATRICIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-10,EUROCONTROL S.A SUCURSAL COLOMBIA,NIT,901179558,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Otras actividades complementarias al transporte,,,MEDIANA,BOGOTA,BOGOTA D.C.,AK 9 NO. 127 C 60 OF,aparra@pmlabogados.co,FRANCISCO JAVIER BARRENA DE VALENCIANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-11-19,COSECHAS BEBIDAS NATURALES S.A.S.,NIT,900491231,Comercio al por mayor de productos alimenticios,Elaboración de bebidas no alcohólicas producción de aguas minerales y otras aguas embotelladas,Arrendamiento de propiedad intelectual y productos similares excepto obras protegidas por derechos de autor,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,MEDIANA,ANTIOQUIA,LA ESTRELLA,CR 52 NO 79 SUR 106,gerencia@cosechasexpress.com,LOPEZ CARMONA HATHER HUMBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-01-13,SERVICIOS EMPRESARIALES DEL PACIFICO & ASOCIADOS  S.A.S,NIT,901360797,Otras actividades de provisión de talento humano,Comercio al por mayor a cambio de una retribución o por contrata,Comercio al por mayor no especializado,,MEDIANA,VALLE DEL CAUCA,CALI,AV 6 A # 46 NORTE - ,gerencia2@multiconstructora.com,ARVEY JOSE VOLVERAS MAMBUSCAY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-08-22,CARVAJAL SERVICIOS S.A.S. BIC,NIT,800064391,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 29 NORTE # 6 A - ,impuesto.carvajal@carvajal.com,ANGELICA MARIA CORREA GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-06-10,CONSTRUSAN S.A.S.,NIT,804014733,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Transporte de carga por carretera,Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 136 No. 57 B 0,juan.villamizar@construsan.com.co,JUAN FRANCISCO VILLAMIZAR SERRANO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-05-10,ACOPIO LA CAMPANITA S.A.S,NIT,901282459,Comercio al por mayor de productos alimenticios,Transporte de carga por carretera,,,MEDIANA,ANTIOQUIA,CARMEN DE VIBORAL,VDA LAS GARZONAS,acopiolacampanita@gmail.com,GOMEZ GOMEZ OCTAVIO DE JESUS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-09,DISTRIBUIDORA CERVEZAS DEL SUR S.A.S,NIT,901320270,Comercio al por mayor de bebidas y tabaco,Transporte de carga por carretera,,,MEDIANA,HUILA,PITALITO,CARRERA 15 ENTRE CAL,cervezasdelsur@hotmail.com,MONTOYA SIERRA LAURA KATHERIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-11-01,FAMBUN SERVICES ZOMAC S.A.S,NIT,901227621,Otras actividades complementarias al transporte,,,,MEDIANA,VALLE DEL CAUCA,BUENAVENTURA,CL 8   2 B   22 OF 3,ahernandez@famcargo.com,AYALA VEIS LUIS EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-07-11,VILLA GRACIELA S.A.S,NIT,901195925,Cría de ganado porcino,Cría de ganado bovino y bufalino,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 71  45 E 155,administrativa@porkvillagraciela.com,GUILLERMO LEÓN BARRENECHE SÁNCHEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-11-07,COISAS INDUSTRIA S.A.S.,NIT,901321856,Fabricación de artículos de plástico n.c.p.,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,MEDIANA,VALLE DEL CAUCA,YUMBO,CL 13 # 34 - 70 BG N,coisas.industria@hotmail.com,OSCAR EDUARDO RIVERA SALAZAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-09-12,HOTEL LAGOON S.A.S,NIT,901213465,Alojamiento en hoteles,Alojamiento en apartahoteles,,,MEDIANA,ANTIOQUIA,RIONEGRO,KM 13   800 VIA JMC,jefedecontabilidad@lagoonhotel.com,TRUJILLO TRUJILLO DAVID JAIME
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-06-29,SURTIDORA LUMAR MEJIA S.A.S.,NIT,901193889,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Transporte de carga por carretera,,,MEDIANA,MAGDALENA,EL BANCO,CL 12  2A  31,yese-0378@hotmail.com,MEJIA DIAZ LUMAR ANTONIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-08-06,OPSOL INTEGRATORS COLOMBIA,NIT,901400412,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 26 # 68C - 61 ,juan.camilo@omnipayments.com,JUAN CAMILO BERRIO GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-17,ORGANON COLOMBIA S.A.S.,NIT,901378725,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Publicidad,Comercio al por mayor no especializado,Otras actividades de servicio de apoyo a las empresas n.c.p.,MEDIANA,BOGOTA,BOGOTA D.C.,CL 127 A N° 53 A 45 ,santiago.avila@organon.com,JUAN PATRICIO CLARK
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-08-21,LA PLAZUELA S.A.S.,NIT,901314005,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general) bebidas (alcohólicas y no alcohólicas) y tabaco,Comercio al por menor de otros productos alimenticios n.c.p. en establecimientos especializados,Transporte mixto,MEDIANA,BOLIVAR,SAN PABLO,CALLE 17 NO. 10 - 24,gerencialaplazuela@gmail.com,CAPACHO SALON MONICA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-12-18,INVERSIONES COLOMBIA G M S.A.S.,NIT,900892774,Comercio al por mayor de metales y productos metalíferos,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43 A 19  17 ,invercolombiagm@inversionescolombia.co,CRISTIAN ALFREDO SEÑA SOTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-10-28,Y-JIREH SAS,NIT,901431226,Expendio a la mesa de comidas preparadas,Actividades de espectáculos musicales en vivo,Publicidad,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 60 # 70 - 10,facturacion.frankcompany@gmail.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-14,COMERCIALIZADORA ECOFORT S.A.S,NIT,901164260,Fabricación de partes y piezas de madera de carpintería y ebanistería para la construcción,Fabricación de otros productos de madera fabricación de artículos de corcho cestería y espartería,,,MEDIANA,BOGOTA,BOGOTA D.C.,Cra  13 # 96-67    o,eduardo.bermudez@ecofort.com.co,EDUARDO  BERMUDEZ MERIZALDE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-08-28,TRIIBUU S.A.S.,NIT,901208590,Actividades de centros de llamadas (call center),Otras actividades de servicios de información n.c.p.,,,MEDIANA,ANTIOQUIA,ENVIGADO,CR 43A NO 48C SUR 23,contabilidad@triibuu.com,RODRIGUEZ OSCAR MANUEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-11-27,IPS INTEGRAL CLINICAL CARE S.A.S,NIT,901434501,Actividades de hospitales y clínicas con internación,Actividades de apoyo terapéutico,Otras actividades de atención de la salud humana,,MEDIANA,BOLIVAR,CARTAGENA,CARRERA 21 A 29 B 22,integralclinicalcare@gmail.com,VICTOR CARLOS CARO CONTRERAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-02-13,HOLDING CONCORDE S.A.S,NIT,830049252,Otras actividades relacionadas con el mercado de valores,,,,GRANDE,CUNDINAMARCA,MOSQUERA,KM 20 VIA OCCIDENTE,laura.pinilla@saint-gobain.com,ARENAS GARZON VIVIANA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-09-26,PPC TEMKIN FLEXIBLE PACKAGING COLOMBIA SAS,NIT,901221052,Fabricación de artículos de plástico n.c.p.,,,,MEDIANA,CUNDINAMARCA,COTA,AUT  MEDELLIN KM 2. ,contabilidad@temkinco.com,KEVIN JOHN KENEALLY 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-01-04,BUNTECH COLOMBIA S.A.S.,NIT,900772329,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Comercio al por menor de otros artículos domésticos en establecimientos especializados,,MEDIANA,VALLE DEL CAUCA,BUGALAGRANDE,VARIANTE DOBLE CALZA,contabilidadbuntech@gmail.com,REIBEL LARS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-28,GENERAL DE MAQUINARIA Y EXCAVACION COLOMBIA S.A.S.,NIT,901168045,Preparación del terreno,Demolición,Actividades de apoyo para otras actividades de explotación de minas y canteras,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 14 77 75 OF 503,aburgues@generaldemaquinaria.com,JOSE MARIA RANCAÑO GARCIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-08-06,CERESAGRO S.A.S.,NIT,901203105,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,Actividades de apoyo a la agricultura,Transporte de carga por carretera,,MEDIANA,CESAR,SAN ALBERTO,CL 5 3 29 PISO 2,ceresagro.sas@gmail.com,FUENTES RIPOLL MIGUEL ANGEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-29,VICMAN SERVICES S.A.S,NIT,901149639,Actividades de consultoría de gestión,Actividades inmobiliarias realizadas con bienes propios o arrendados,Actividades jurídicas,Actividades combinadas de servicios administrativos de oficina,GRANDE,BOGOTA,BOGOTA D.C.,CR 14 B NO. 119 95,notificaciones@holdingvml.com,CAMILA LOPEZ BERNAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-07-30,COMERCIALIZADORA INSUMEDIC S.A.S ZOMAC,NIT,901201223,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,,MEDIANA,PUTUMAYO,PUERTO ASIS,MZ F LOTE 1 ETAPA 3 ,contabilidad1insumedic@gmail.com,SILVA MALTES FLORANGELA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-01-24,BOLAÑOS TAPIA S.A.S,NIT,901247821,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Expendio a la mesa de comidas preparadas,,,MEDIANA,SAN ANDRES Y PROVIDENCIA,SAN ANDRES,AV XX DE JULIO ESQUI,bolanostapia2019@gmail.com,TAPIA ALBERTI LUIS MARTIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-10-03,VENDEMOS PROPIEDAD RAIZ SAS,NIT,901328177,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MEDIANA,ANTIOQUIA,RETIRO,KM 5.5 VEREDA PANTAN,ventas@montesereno.com.co,HOYOS URIBE DIANA CATALINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-12-05,ERFOST SAS,NIT,901239230,Otras actividades relacionadas con el mercado de valores,Actividades de administración de fondos,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,MEDIANA,CUNDINAMARCA,LA CALERA,PRADERA DE POTOSI CA,ihvt@yahoo.com,MANUEL GUILLERMO JARA ALBARRACIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2021-10-20,CLINICA DE LA AMAZONIA IPS LTDA,NIT,900021788,Actividades de hospitales y clínicas con internación,Actividades de la práctica odontológica,Actividades de apoyo diagnóstico,Actividades de apoyo terapéutico,MEDIANA,PUTUMAYO,PUERTO ASIS,CL 10 25 18,ipsamazonia@gmail.com,VASQUEZ BOHORQUEZ LUZ MYRIAM
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-16,MONTANA FRUITS S.A.S.,NIT,901206533,Comercio al por mayor de productos alimenticios,,,,MEDIANA,ANTIOQUIA,GUARNE,KM 23 MAS 800 METROS,gerencia.admin@montanafruits.com.co,MORANTH ZULUAGA MAURICIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-03-21,INVERLEBEN S.A.S,NIT,901168540,Otras actividades relacionadas con el mercado de valores,Actividades de administración de fondos,,,MEDIANA,CUNDINAMARCA,LA CALERA,PRADERA DE POTOSI CA,ihvt@yahoo.com,MANUEL GUILLERMO JARA ALBARRACIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-12-28,GRUPO UMA S.A.S.,NIT,901261048,Comercio de motocicletas y de sus partes piezas y accesorios,Mantenimiento y reparación de motocicletas y de sus partes y piezas,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 43 A 5 A 113,gestioncontable@grupouma.com,
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-12-28,GRUPO UMA S.A.S.,NIT,901261048,Comercio de motocicletas y de sus partes piezas y accesorios,Mantenimiento y reparación de motocicletas y de sus partes y piezas,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 43 A 5 A 113,gestion.juridica@grupouma.com,ANTONIO  LAMA VERDEJA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-06-23,AGROHELP FAST SAS,NIT,901389187,Actividades de apoyo a la agricultura,Actividades posteriores a la cosecha,,,MEDIANA,VALLE DEL CAUCA,ROLDANILLO,CR 11 NRO. 2-68,agrohelpsas@gmail.com,LOPEZ MARQUEZ LUISA FERNANDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-03-04,AVINORT LRM S.A.S.,NIT,901375718,Cría de aves de corral,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,Comercio al por menor de leche productos lácteos y huevos en establecimientos especializados,Transporte de carga por carretera,MEDIANA,NORTE DE SANTANDER,CUCUTA,AV 4   7  67 BRR EL ,avicolaavinort@hotmail.com,MOGOLLON CHAPARRO LUIS ROBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-06-08,SAMARA COSMETICS S.A.S.,NIT,900313153,Fabricación de jabones y detergentes preparados para limpiar y pulir perfumes y preparados de tocador,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por menor de productos farmacéuticos y medicinales cosméticos y artículos de tocador en establecimientos especializados,,MEDIANA,ANTIOQUIA,ITAGUI,CR 54 NO 72A 65,noelia.cardona@samaracosmetics.com,CARDONA RAMIREZ MARTHA CECILIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-05-07,FUNDANTE CONSTRUCTORES S.A.S,NIT,901280889,Construcción de carreteras y vías de ferrocarril,Transporte de carga por carretera,Construcción de otras obras de ingeniería civil,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 100 NO. 8 A 55 TO,juancamilo.silva@gmail.com,JUAN CAMILO SILVA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-22,JULIAN ALBERTO CHAMORRO A. S.A.S,NIT,901182600,Comercio al por mayor de productos alimenticios,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 49 A 77 C 41,julianchamorro1@hotmail.com,JULIAN ALBERTO CHAMORRO ARROYAVE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-04-04,JUNGHEINRICH COLOMBIA S.A.S,NIT,800249678,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,Transporte de carga por carretera,MEDIANA,CUNDINAMARCA,MOSQUERA,CLE 2  18 93 VIA MOS,diana.benavides@jungheinrich.co,PEÑARANDA GARCIA CARLOS ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-09,FLORIUS S.A.S.,NIT,901178915,Otras industrias manufactureras n.c.p.,Comercio al por mayor de materias primas agropecuarias animales vivos,Actividades inmobiliarias realizadas con bienes propios o arrendados,Cultivo de flor de corte,MEDIANA,RISARALDA,PEREIRA,KM 4 PARAJE HUERTAS ,contabilidad@floriusflowers.com,PEREZ BETANCUR JULIAN ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-07-25,COMERCIAL DE ALIMENTOS LA GUAJIRA S A S,NIT,901311938,Comercio al por mayor de productos alimenticios,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general) bebidas (alcohólicas y no alcohólicas) y tabaco,Comercio al por menor de libros periódicos materiales y artículos de papelería y escritorio en establecimientos especializados,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,MEDIANA,GUAJIRA,RIOHACHA,CR 7B NRO. 36-10  P ,comercialdealimentoslaguajira@outlook.com,RIVERO HERNANDEZ NELIS MARGOTH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-09-23,INPUTS BROKERS GROUP S.A.S,NIT,900406724,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Fabricación de abonos y compuestos inorgánicos nitrogenados,Transporte de carga por carretera,Almacenamiento y depósito,MEDIANA,MAGDALENA,SANTA MARTA,KM 5.5 VIA ALTERNA A,ibett.velandia@agrobrokers.com.co,VELANDIA ROMERO IBETT LILIANA
